experiment_id,template,question_id,question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,question_type,timestamp,experiment_timestamp,model_used,num_questions
final_targeted_20250707_075352,knowledge_synthesis,211,Concrete bounding of computation time frequently produces complexity classes contingent upon what?,chosen machine model,contingent variable,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:02.871927,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,212,A multi-tape Turing machine requires what type of time for a solution?,linear time,90 -- 120 minutes,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:03.020016,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,213,A language solved in quadratic time implies the use of what type of Turing machine?,single-tape Turing machines,turing machine,0.0,0.4,0.3333333333333333,2,SQuAD baseline,2025-07-07T07:59:03.156798,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,214,What thesis specifies that a polynomial relationship exists within time complexities in a computational model? ,Cobham-Edmonds thesis,factorials n!,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:03.329036,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,215,Decision problems capable of being solved by a deterministic Turing machine while maintaining adherence to polynomial time belong to what class?,complexity class P,n - complete,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T07:59:03.470022,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,216,What are two examples of measurements are bound within algorithms to establish complexity classes?,time or space,data interpretation,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:03.627659,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,217,What function is used by algorithms to define measurements like time or space?,bounding,time,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:03.750360,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,218,Bounding of time and space or similar measurements is often used by algorithms to define what?,complexity classes,a function,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:03.886636,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,219,What are three examples of complexity classes associated with definitions established by probabilistic Turing machines?,"BPP, ZPP and RP",data visuali zation,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T07:59:04.068669,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,220,AC and NC are complexity classes typically associated with what type of circuit?,Boolean,binary circuits,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:04.199815,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,221,BQP and QMA are examples of complexity classes most commonly associated with what type of Turing machine?,quantum,quantum computers,0.0,0.6666666666666666,1.0,2,SQuAD baseline,2025-07-07T07:59:04.344705,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,222,What is the expression used to represent a complexity class of counting problems?,#P,summation,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:04.481505,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,223,IP and AM are most commonly defined by what type of proof system?,Interactive,cryptanalysis,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:04.648551,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,224,What is an example of a measurement within a complexity class that would create a bigger set of problems if the bounds were relaxed?,computation time,factorials n!,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:04.813033,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,225,In what expression can one expect to find DTIME(n),DTIME(n2),`` factorials '',0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T07:59:04.982645,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,226,What theorems are responsible for determining questions of time and space requirements?,time and space hierarchy theorems,factorials,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:05.132249,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,227,Resources are constrained by hierarchy theorems to produce what?,a proper hierarchy on the classes defined,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:05.293542,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,228,What kind of statement is made in the effort of establishing the time and space requirements needed to enhance the ultimate number of problems solved?,quantitative statements,problem / problem / solution,0.0,0.0,0.0,5,SQuAD baseline,2025-07-07T07:59:05.458702,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,229,What is the foundation for separation results within complexity classes?,time and space hierarchy theorems,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:05.624264,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,230,What is responsible for constraining P according to the time hierarchy theorem?,EXPTIME,social,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:05.769016,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,231,Within what variable is L constrained according to the space hierarchy theorem?,PSPACE,variable a against variable b,0.0,0.0,0.0,5,SQuAD baseline,2025-07-07T07:59:05.928190,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,232,What concept is frequently used to define complexity classes?,reduction,data visuali zation,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T07:59:06.088316,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,233,Reduction essentially takes one problem and converts into what?,another problem,problem / solution,0.0,0.4,0.5,3,SQuAD baseline,2025-07-07T07:59:06.234135,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,234,"According to reduction, if X and Y can be solved by the same algorithm then X performs what function in relationship to Y?",reduces,factorials n!,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:06.396806,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,235,What are two examples of different types of reduction?,Karp reductions and Levin reductions,reduction processes,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:06.533543,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,236,Polynomial time reductions are an example of what?,the bound on the complexity of reductions,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T07:59:06.655701,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,237,What is the most frequently employed type of reduction?,polynomial-time reduction,reduction,0.0,0.6666666666666666,0.5,1,SQuAD baseline,2025-07-07T07:59:06.785236,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,238,What equates to a squared integer according to polynomial time reduction?,multiplying two integers,summation,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:06.956950,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,239,What measurement of time is used in polynomial time reduction?,polynomial time,summation,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:07.130454,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,240,What would need to remain constant in a multiplication algorithm to produce the same outcome whether multiplying or squaring two integers?  ,input,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T07:59:07.251760,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,241,According to polynomial time reduction squaring can ultimately be logically reduced to what?,multiplication,summation,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:07.382220,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,242,The complexity of problems often depends on what?,the type of reduction being used,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:07.547998,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,243,What would create a conflict between a problem X and problem C within the context of reduction? ,if every problem in C can be reduced to X,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:07.711048,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,244,An algorithm for X which reduces to C would us to do what?,solve any problem in C,summation,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:07.867630,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,245,A problem set that that is hard for the expression NP can also be stated how?,NP-hard,summation,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:08.025424,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,246,The hardest problems in NP can be analogously written as what class of problems?,NP-complete,decision problems,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:08.162605,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,247,NP complete problems contain the lowest likelihood of being located in what problem class?,NP,decision problem,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:08.294267,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,248,"If P = NP is unsolved, and reduction is applied to a known NP-complete problem vis a vis Π2 to  Π1, what conclusion can be drawn for Π1?",there is no known polynomial-time solution,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T07:59:08.415874,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,249,"If polynomial time can be utilized within an NP-complete problem, what does the imply P is equal to?",NP,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T07:59:08.538654,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,250,What complexity class is characterized by a computational tasks and efficient algorithms?,P,computational complexity,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:08.673373,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,251,What hypothesis is associated with the complexity class of P viewed as a mathematical abstraction with efficient algorithmic functionality?,Cobham–Edmonds thesis,highest common factor,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T07:59:08.832749,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,252,What complexity class is commonly characterized by unknown algorithms to enhance solvability?,NP,classified by scope,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T07:59:08.973772,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,253,What is an example of a problem that rests within the NP complexity class?,Boolean satisfiability problem,decision problems,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:09.101313,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,254,In what theoretical machine is it confirmed that a problem in P belies membership in the NP class?,Turing machines,patrick's test,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:09.260247,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,255,"If P is ultimately proven to be equal tot NP, what effect would this have on the efficiency of problems?",more efficient solutions,improved efficiency,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:09.410122,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,256,What is a particular problem in biology that would benefit from determining that P = NP?,protein structure prediction,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T07:59:09.532347,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,257,What is the prize offered for finding a solution to P=NP?,"$1,000,000","us $1,000,000",0.0,0.6666666666666666,1.0,2,SQuAD baseline,2025-07-07T07:59:09.731302,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,258,Who demonstrated that P= NP implies problems not present in P or NP-complete?,Ladner,vinay deolalik,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:09.921800,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,259,What is the name for a problem that meets Ladner's assertion?,NP-intermediate problems,a dilemma,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:10.072055,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,260,What is an example of an NP-intermediate problem not known to exist in P or NP-complete? ,graph isomorphism problem,factorials n!,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:10.246522,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,261,What is the problem attributed to defining if two finite graphs are isomorphic?,The graph isomorphism problem,subgraph isomorphism,0.0,0.3333333333333333,0.25,2,SQuAD baseline,2025-07-07T07:59:10.417156,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,262,What class is most commonly not ascribed to the graph isomorphism problem in spite of definitive determination?,NP-complete,k - classes,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T07:59:10.564092,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,263,What finite hierarchy implies that the graph isomorphism problem is NP-complete? ,polynomial time hierarchy,factorials n!,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:10.731434,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,264,To what level would the polynomial time hierarchy collapse if graph isomorphism is NP-complete?,second level,a finite level,0.0,0.4,0.5,3,SQuAD baseline,2025-07-07T07:59:10.882224,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,265,Who are commonly associated with the algorithm typically considered the most effective with respect to finite polynomial hierarchy and graph isomorphism?,Laszlo Babai and Eugene Luks,monte carlo tree search,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:11.058935,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,266,What computational problem is commonly associated with prime factorization?,The integer factorization problem,decision problem,0.0,0.3333333333333333,0.25,2,SQuAD baseline,2025-07-07T07:59:11.208807,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,267,The integer factorization problem essentially seeks to determine if the value of of an input is less than what variable? ,k,variable a against variable b,0.0,0.0,0.0,5,SQuAD baseline,2025-07-07T07:59:11.390356,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,268,That there currently exists no known integer factorization problem underpins what commonly used system?,modern cryptographic systems,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:11.558974,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,269,What is the most well-known algorithm associated with the integer factorization problem?,the general number field sieve,weighted majority algorithm,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T07:59:11.717392,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,270,What is the unproven assumption generally ascribed to the value of complexity classes?,suspected to be unequal,uncertainty in the method,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:11.879840,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,271,What is an expression that can be used to illustrate the suspected inequality of complexity classes?,P ⊆ NP ⊆ PP ⊆ PSPACE,factorials n!,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:12.044638,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,272,"Where can the complexity classes RP, BPP, PP, BQP, MA, and PH be located?",between P and PSPACE,bpp,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:12.188570,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,273,What evidence between and among complexity classes would signify a theoretical watershed for complexity theory?,Proving that any of these classes are unequal,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T07:59:12.312197,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,274,In what complexity class do complement problems of NP problems exist?,co-NP,n,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:12.469607,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,275,How do the yes/no answers of a complement problem of NP appear?,reversed,", using available knowledge",0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:12.621783,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,276,What is commonly believed to be the value relationship between P and co-NP,not equal,1 : 1,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T07:59:12.773860,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,277,What implication can be derived for P and NP if P and co-NP are established to be unequal?,P is not equal to NP,factorials n!,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:12.951249,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,278,What variable is associated with all problems solved within logarithmic space?,L,variable a against variable b,0.0,0.0,0.0,5,SQuAD baseline,2025-07-07T07:59:13.114817,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,279,"Though unkown, what are the most commonly ascribed attributes of L in relation to P",strictly contained in P or equal to P,psychological,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:13.273024,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,280,What lies between L and P that prevents a definitive determination of the relationship between L and P?,complexity classes,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:13.433029,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,281,What are two complexity classes between L and P?,NL and NC,l and p,0.0,0.3333333333333333,0.3333333333333333,3,SQuAD baseline,2025-07-07T07:59:13.582530,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,282,What is unknown about the complexity classes between L and P that further prevents determining the value relationship between L and P?,if they are distinct or equal classes,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T07:59:13.700182,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,283,Problems capable of theoretical solutions but consuming unreasonable time in practical application are known as what?,intractable problems,mathematical problem,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:13.849035,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,284,Intractable problems lacking polynomial time solutions necessarily negate the practical efficacy of what type of algorithm?,exponential-time algorithms,summation,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:13.983254,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,285,"If NP is not equal to P, viewed through this lens, what type of problems can also be considered intractable?",NP-complete problems,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T07:59:14.109181,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,286,What eponymous variation of arithmetic presents a decision problem not evidenced in P?,Presburger arithmetic,factorials n!,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:14.264541,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,287,"Despite the Presburger problem, and in view of intractability, what has been done to establish solutions in reasonable periods of time?",algorithms have been written,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:14.426009,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,288,What is an example of a problem to which effective algorithms have provided a solution in spite of the intractability associated with the breadth of sizes?,NP-complete knapsack problem,reachability,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:14.564477,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,289,How quickly can an algorithm solve an NP-complete knapsack problem?,in less than quadratic time,summation,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:14.718003,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,290,What is the example of another problem characterized by large instances that is routinely solved by SAT handlers employing efficient algorithms?,NP-complete Boolean satisfiability problem,circuit breaker,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:14.868350,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,291,What tactic did researchers employ to offset the former deficit of work surrounding the complexity of algorithmic problems?,foundations were laid out,data interpretation,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:15.030998,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,292,Who was the most influential researcher among those grappling with the deficit of work surrounding the complexity posed by algorithmic problems?,Alan Turing,patrick debois,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:15.197376,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,293,What theoretical device is attributed to Alan Turing?,Turing machines,the,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:15.324868,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,294,In what year was the Alan Turing's definitional model of a computing device received?,1936,1950,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:15.454654,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,295,In the most basic sense what did a Turing machine emulate?,a computer,a human,0.0,0.5,0.5,2,SQuAD baseline,2025-07-07T07:59:15.592533,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,296,What paper is commonly considered the bellwether ushering in systematic studies computational complexity?,On the Computational Complexity of Algorithms,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T07:59:15.732821,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,297,"What individuals were responsible for authoring ""On the Computational Complexity of Algorithms""?",Juris Hartmanis and Richard Stearns,gregory john chaitin,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T07:59:15.939351,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,298,In what year was Hatmanis and Stearn's seminal work in computational complexity received? ,1965,2006,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:16.066408,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,299,"What complex measurements were defined by ""On the Computational Complexity of Algorithms""?",time and space,computational complexity,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:16.205366,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,300,"In what year did Edmond's characterize a ""good"" algorithm?",1965,1990,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:16.341793,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,301,Who provided a definition of linear bounded automata in 1960?,John Myhill,linear bounded automata,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T07:59:16.491306,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,302,In what year did Raymond Sullivan publish a study of rudimentary sets?,1961,"august 28, 1971",0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T07:59:16.648898,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,303,"In 1962, who was responsible for the authorship of a paper published on real time-computations?",Hisao Yamada,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:16.808237,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,304,What is the concrete choice typically assumed by most complexity-theoretic theorems?,input encoding,decision,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:16.966170,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,305,"In the effort of maintaining a level of abstraction, what choice is typically left independent?",encoding,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:17.126374,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,306,Who is responsible for axiomatic complexity theory?,Manuel Blum,james bieri,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:17.274138,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,307,What theorem was implicated by Manuel Blum's axioms?,speed-up theorem,factorials n!,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:17.432022,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,308,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"""Reducibility Among Combinatorial Problems""",`` herman's model '',0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:17.613499,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,309,"How many combinatory and graph theoretical problems, formerly believed to be plagued by intractability, did Karp's paper address?",21,one,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:17.748584,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,310,What is Southern California often abbreviated as?,SoCal,southern california,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:17.931186,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,311,"Despite being traditionall described as ""eight counties"", how many counties does this region actually have?",10 counties,"3,142",0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:18.070892,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,312,What is a major importance of Southern California in relation to California and the United States?,economic center,the `` southern united states '',0.0,0.0,0.0,6,SQuAD baseline,2025-07-07T07:59:18.247968,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,313,"What are the ties that best described what the ""eight counties"" are based on?",demographics and economic ties,county by county,0.0,0.0,0.0,3,SQuAD baseline,2025-07-07T07:59:18.423408,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,314,The reasons for the las two counties to be added are based on what?,historical political divisions,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:18.581164,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,315,What is the name of the region that is not defined by the eight or 10 county definitions?,Southern California Megaregion,untitled region,0.0,0.0,0.0,2,SQuAD baseline,2025-07-07T07:59:18.729150,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,316,How many megaregions are there in the United States?,11,11,1.0,1.0,1.0,1,SQuAD baseline,2025-07-07T07:59:18.845996,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,317,What is the name of the state that the megaregion expands to in the east?,Nevada,ohio,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:18.974436,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,318,Which border does the megaregion extend over?,Mexican,south,0.0,0.0,0.0,1,SQuAD baseline,2025-07-07T07:59:19.111186,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,319,What is the name of the area past the border that the megaregion extends into?,Tijuana,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-07T07:59:19.229535,20250707_080608,facebook/rag-token-nq,500
final_targeted_20250707_075352,knowledge_synthesis,320,Which coastline does Southern California touch?,Pacific,", using available knowledge",0.0,0.0,0.0,4,SQuAD baseline,2025-07-07T07:59:19.377645,20250707_080608,facebook/rag-token-nq,500
