experiment_id,template,question_id,question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,timestamp
official_rag_prompt_engineering_20250814_042444,expert_role,104,What two fields of theoretical computer science closely mirror computational complexity theory?,analysis of algorithms and computability theory,2018,0.0,0.0,0.0,1,2025-08-14T04:35:25.659861
official_rag_prompt_engineering_20250814_042444,expert_role,105,What field of computer science analyzes the resource requirements of a specific algorithm isolated unto itself within a given problem?,analysis of algorithms,empirical statistics,0.0,0.0,0.0,2,2025-08-14T04:35:26.531438
official_rag_prompt_engineering_20250814_042444,expert_role,106,What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem?  ,computational complexity theory,algorithm analysis,0.0,0.0,0.0,2,2025-08-14T04:35:27.487463
official_rag_prompt_engineering_20250814_042444,expert_role,107,What field of computer science is primarily concerned with determining the likelihood of whether or not a problem can ultimately be solved using algorithms?,computability theory,artificial intelligence,0.0,0.0,0.0,2,2025-08-14T04:35:28.323413
official_rag_prompt_engineering_20250814_042444,expert_role,108,What is the name given to the input string of a computational problem?,problem instance,problem / solution,0.0,0.4,0.5,3,2025-08-14T04:35:29.480581
official_rag_prompt_engineering_20250814_042444,expert_role,109,"In computational complexity theory, what is the term given to describe the baseline abstract question needing to be solved? ",the problem,empty set,0.0,0.0,0.0,2,2025-08-14T04:35:30.432460
official_rag_prompt_engineering_20250814_042444,expert_role,110,Is a problem instance typically characterized as abstract or concrete?,concrete,concrete ( solution ),0.0,0.4,1.0,4,2025-08-14T04:35:31.747688
official_rag_prompt_engineering_20250814_042444,expert_role,111,What is another name for any given measure of input associated with a problem?,instances,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:35:32.967651
official_rag_prompt_engineering_20250814_042444,expert_role,112,What is the general term used to describe the output to any given input in a problem instance?,solution,output,0.0,0.0,0.0,1,2025-08-14T04:35:33.852310
official_rag_prompt_engineering_20250814_042444,expert_role,113,By how many kilometers does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany?,2000,no expert,0.0,0.0,0.0,2,2025-08-14T04:35:34.765614
official_rag_prompt_engineering_20250814_042444,expert_role,114,What is one example of an instance that the quantitative answer to the traveling salesman problem fails to answer?,round trip through all sites in Milan,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:35:35.881264
official_rag_prompt_engineering_20250814_042444,expert_role,115,What does computational complexity theory most specifically seek to answer? ,computational problems,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:35:37.053677
official_rag_prompt_engineering_20250814_042444,expert_role,116,"In a computational problem, what can be described as a string over an alphabet?",problem instance,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:35:38.243274
official_rag_prompt_engineering_20250814_042444,expert_role,117,What is the name of the alphabet is most commonly used in a problem instance?,binary alphabet,alphonse,0.0,0.0,0.0,1,2025-08-14T04:35:39.641437
official_rag_prompt_engineering_20250814_042444,expert_role,118,What is another term for the string of a problem instance?,bitstrings,witness,0.0,0.0,0.0,1,2025-08-14T04:35:40.880189
official_rag_prompt_engineering_20250814_042444,expert_role,119,"In the encoding of mathematical objects, what is the way in which integers are commonly expressed?",binary notation,factorials n!,0.0,0.0,0.0,2,2025-08-14T04:35:42.226714
official_rag_prompt_engineering_20250814_042444,expert_role,120,What is one way in which graphs can be encoded? ,adjacency matrices,"can't, as an expert",0.0,0.0,0.0,4,2025-08-14T04:35:44.006491
official_rag_prompt_engineering_20250814_042444,expert_role,121,What kind of problems are one of the main topics studied in computational complexity theory?,Decision problems,decision problem,0.0,0.5,0.5,2,2025-08-14T04:35:45.032839
official_rag_prompt_engineering_20250814_042444,expert_role,122,What are the two simple word responses to a decision problem?,yes or no,,0.0,0.0,0.0,0,2025-08-14T04:35:46.286577
official_rag_prompt_engineering_20250814_042444,expert_role,123,What are the two integer responses to a decision problem?,1 or 0,yes,0.0,0.0,0.0,1,2025-08-14T04:35:47.136522
official_rag_prompt_engineering_20250814_042444,expert_role,124,What will the output be for a member of the language of a decision problem?,yes,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:35:48.426326
official_rag_prompt_engineering_20250814_042444,expert_role,125,What answer denotes that an algorithm has accepted an input string?,yes,traditional answers,0.0,0.0,0.0,2,2025-08-14T04:35:49.380111
official_rag_prompt_engineering_20250814_042444,expert_role,126,What kind of graph is an example of an input used in a decision problem?,arbitrary graph,decision tree,0.0,0.0,0.0,2,2025-08-14T04:35:50.368607
official_rag_prompt_engineering_20250814_042444,expert_role,127,What is the term for the set of all connected graphs related to this decision problem?,formal language,decision problem,0.0,0.0,0.0,2,2025-08-14T04:35:51.523436
official_rag_prompt_engineering_20250814_042444,expert_role,128,What encoding decision needs to be made in order to determine an exact definition of the formal language?,how graphs are encoded as binary strings,encoding decision,0.0,0.0,0.0,2,2025-08-14T04:35:52.314231
official_rag_prompt_engineering_20250814_042444,expert_role,129,A function problem is an example of what?,a computational problem,computational complexity theory,0.0,0.3333333333333333,0.3333333333333333,3,2025-08-14T04:35:53.278112
official_rag_prompt_engineering_20250814_042444,expert_role,130,How many outputs are expected for each input in a function problem?,a single output,single output,0.0,0.8,0.6666666666666666,2,2025-08-14T04:35:54.067690
official_rag_prompt_engineering_20250814_042444,expert_role,131,The traveling salesman problem is an example of what type of problem?,A function problem,,0.0,0.0,0.0,0,2025-08-14T04:35:54.961456
official_rag_prompt_engineering_20250814_042444,expert_role,132,"In addition to the traveling salesman problem, what is another example of a function problem?",the integer factorization problem,"unable to, as an expert",0.0,0.0,0.0,5,2025-08-14T04:35:56.280749
official_rag_prompt_engineering_20250814_042444,expert_role,133,Is the output of a functional problem typically characterized by a simple or complex answer?,complex,yes,0.0,0.0,0.0,1,2025-08-14T04:35:57.188596
official_rag_prompt_engineering_20250814_042444,expert_role,134,How can function problems typically be restated?,decision problems,function designer,0.0,0.0,0.0,2,2025-08-14T04:35:58.360136
official_rag_prompt_engineering_20250814_042444,expert_role,135,"If two integers are multiplied and output a value, what is this expression set called?",set of triples,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:35:59.516396
official_rag_prompt_engineering_20250814_042444,expert_role,136,What is a commonly used measurement used to determine the complexity of a computational problem?,how much time the best algorithm requires to solve the problem,uncertainty,0.0,0.0,0.0,1,2025-08-14T04:36:00.477240
official_rag_prompt_engineering_20250814_042444,expert_role,137,What is one variable on which the running time may be contingent?,the instance,variable a against variable b,0.0,0.0,0.0,5,2025-08-14T04:36:01.618121
official_rag_prompt_engineering_20250814_042444,expert_role,138,How is the time needed to obtain the solution to a problem calculated?,as a function of the size of the instance,ansatz,0.0,0.0,0.0,1,2025-08-14T04:36:02.813028
official_rag_prompt_engineering_20250814_042444,expert_role,139,In what unit is the size of the input measured?,bits,in si units,0.0,0.0,0.0,3,2025-08-14T04:36:04.137085
official_rag_prompt_engineering_20250814_042444,precise_instruction,0,In what country is Normandy located?,France,france,1.0,1.0,1.0,1,2025-08-14T04:36:05.494455
official_rag_prompt_engineering_20250814_042444,precise_instruction,1,When were the Normans in Normandy?,10th and 11th centuries,between the 10th and 13th centuries,0.0,0.6,0.75,6,2025-08-14T04:36:07.020456
official_rag_prompt_engineering_20250814_042444,precise_instruction,2,From which countries did the Norse originate?,"Denmark, Iceland and Norway",scandinavia,0.0,0.0,0.0,1,2025-08-14T04:36:08.102495
official_rag_prompt_engineering_20250814_042444,precise_instruction,3,Who was the Norse leader?,Rollo,norse,0.0,0.0,0.0,1,2025-08-14T04:36:09.378520
official_rag_prompt_engineering_20250814_042444,precise_instruction,4,What century did the Normans first gain their separate identity?,10th century,the 17th century,0.0,0.4,0.5,3,2025-08-14T04:36:10.573593
official_rag_prompt_engineering_20250814_042444,precise_instruction,5,Who was the duke in the battle of Hastings?,William the Conqueror,normandy duke of normandy,0.0,0.0,0.0,4,2025-08-14T04:36:11.853562
official_rag_prompt_engineering_20250814_042444,precise_instruction,6,Who ruled the duchy of Normandy,Richard I,king charles iii,0.0,0.0,0.0,3,2025-08-14T04:36:13.248855
official_rag_prompt_engineering_20250814_042444,precise_instruction,7,What religion were the Normans,Catholic,catholicism,0.0,0.0,0.0,1,2025-08-14T04:36:14.203868
official_rag_prompt_engineering_20250814_042444,precise_instruction,8,What is the original meaning of the word Norman?,Viking,`` normal '',0.0,0.0,0.0,3,2025-08-14T04:36:15.250014
official_rag_prompt_engineering_20250814_042444,precise_instruction,9,When was the Latin version of the word Norman first recorded?,9th century,in 1024,0.0,0.0,0.0,2,2025-08-14T04:36:16.308312
official_rag_prompt_engineering_20250814_042444,precise_instruction,10,When was the Duchy of Normandy founded?,911,1066,0.0,0.0,0.0,1,2025-08-14T04:36:17.166598
official_rag_prompt_engineering_20250814_042444,precise_instruction,11,Who did Rollo sign the treaty of Saint-Clair-sur-Epte with?,King Charles III,charles,0.0,0.5,0.3333333333333333,1,2025-08-14T04:36:18.041227
official_rag_prompt_engineering_20250814_042444,precise_instruction,12,What river originally bounded the Duchy,Seine,mississippi river,0.0,0.0,0.0,2,2025-08-14T04:36:19.006090
official_rag_prompt_engineering_20250814_042444,precise_instruction,13,Who upon arriving gave the original viking settlers a common identity?,Rollo,the,0.0,0.0,0.0,1,2025-08-14T04:36:19.836080
official_rag_prompt_engineering_20250814_042444,precise_instruction,14,What was the Norman religion?,Catholicism,islam,0.0,0.0,0.0,1,2025-08-14T04:36:21.013756
official_rag_prompt_engineering_20250814_042444,precise_instruction,15,What part of France were the Normans located?,north,normandy,0.0,0.0,0.0,1,2025-08-14T04:36:22.096248
official_rag_prompt_engineering_20250814_042444,precise_instruction,16,What was one of the Norman's major exports?,fighting horsemen,petroleum,0.0,0.0,0.0,1,2025-08-14T04:36:22.944377
official_rag_prompt_engineering_20250814_042444,precise_instruction,17,"Who was the Normans' main enemy in Italy, the Byzantine Empire and Armenia?",Seljuk Turks,the seljuk turks,0.0,0.8,1.0,3,2025-08-14T04:36:24.395305
official_rag_prompt_engineering_20250814_042444,precise_instruction,18,When did Herve serve as a Byzantine general?,1050s,1984 -- 86,0.0,0.0,0.0,3,2025-08-14T04:36:25.279530
official_rag_prompt_engineering_20250814_042444,precise_instruction,19,When did Robert Crispin go up against the Turks?,1060s,the battle of thermopylae,0.0,0.0,0.0,4,2025-08-14T04:36:26.703217
official_rag_prompt_engineering_20250814_042444,precise_instruction,20,Who ruined Roussel de Bailleul's plans for an independent state?,Alexius Komnenos,how / why,0.0,0.0,0.0,3,2025-08-14T04:36:27.724157
official_rag_prompt_engineering_20250814_042444,precise_instruction,21,What was the name of the Norman castle?,Afranji,what is a castle?,0.0,0.0,0.0,4,2025-08-14T04:36:28.903661
official_rag_prompt_engineering_20250814_042444,precise_instruction,22,Who was the leader when the Franks entered the Euphrates valley?,Oursel,,0.0,0.0,0.0,0,2025-08-14T04:36:29.863551
official_rag_prompt_engineering_20250814_042444,precise_instruction,23,Who did the Normans team up with in Anatolia?,Turkish forces,,0.0,0.0,0.0,0,2025-08-14T04:36:30.709190
official_rag_prompt_engineering_20250814_042444,precise_instruction,24,What were the origins of the Raouliii family?,Norman mercenary,"normandy, france",0.0,0.0,0.0,2,2025-08-14T04:36:31.774509
official_rag_prompt_engineering_20250814_042444,precise_instruction,25,What was the name of the count of Apulia ,Robert Guiscard,fernando i,0.0,0.0,0.0,2,2025-08-14T04:36:32.936471
official_rag_prompt_engineering_20250814_042444,precise_instruction,26,When did Dyrrachium  fall to the Normans?,1082,2011,0.0,0.0,0.0,1,2025-08-14T04:36:33.885560
official_rag_prompt_engineering_20250814_042444,precise_instruction,27,How many men were in Robert's army?,"30,000",about a million men,0.0,0.0,0.0,4,2025-08-14T04:36:35.126248
official_rag_prompt_engineering_20250814_042444,precise_instruction,28,Where did the Normans and Byzantines sign the peace treaty?,Deabolis,constantinople,0.0,0.0,0.0,1,2025-08-14T04:36:36.160828
official_rag_prompt_engineering_20250814_042444,precise_instruction,29,Who was Robert's son?,Bohemond,robert's son,0.0,0.0,0.0,2,2025-08-14T04:36:37.661191
official_rag_prompt_engineering_20250814_042444,precise_instruction,30,What river was Petrela located by?,Deabolis,river sita,0.0,0.0,0.0,2,2025-08-14T04:36:39.135556
official_rag_prompt_engineering_20250814_042444,precise_instruction,31,When did the Normans attack Dyrrachium?,1185,1984,0.0,0.0,0.0,1,2025-08-14T04:36:40.471584
official_rag_prompt_engineering_20250814_042444,precise_instruction,32,What was the naval base called?,Dyrrachium,what is a naval base?,0.0,0.0,0.0,5,2025-08-14T04:36:42.353844
official_rag_prompt_engineering_20250814_042444,precise_instruction,33,Where was Dyrrachium located?,the Adriatic,the fundamental question,0.0,0.4,0.5,3,2025-08-14T04:36:43.558378
official_rag_prompt_engineering_20250814_042444,precise_instruction,34,Who did Emma Marry?,King Ethelred II,admiral horatio nelson,0.0,0.0,0.0,3,2025-08-14T04:36:44.690946
official_rag_prompt_engineering_20250814_042444,precise_instruction,35,Who was Emma's brother?,Duke Richard II,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:36:45.755848
official_rag_prompt_engineering_20250814_042444,precise_instruction,36,To where did Ethelred flee?,Normandy,to return to england,0.0,0.0,0.0,4,2025-08-14T04:36:46.899378
official_rag_prompt_engineering_20250814_042444,precise_instruction,37,Who kicked Ethelred out?,Sweyn Forkbeard,parliament,0.0,0.0,0.0,1,2025-08-14T04:36:47.808445
official_rag_prompt_engineering_20250814_042444,precise_instruction,38,Who was Edward the Confessor's half-brother?,Harthacnut,,0.0,0.0,0.0,0,2025-08-14T04:36:48.520786
official_rag_prompt_engineering_20250814_042444,precise_instruction,39,When did Edward return?,1041,18 november 2011,0.0,0.0,0.0,3,2025-08-14T04:36:49.713987
official_rag_prompt_engineering_20250814_042444,precise_instruction,40,Who did Edward make archbishop of Canterbury?,Robert of Jumièges,who,0.0,0.0,0.0,1,2025-08-14T04:36:50.812341
official_rag_prompt_engineering_20250814_042444,precise_instruction,41,Where did Harold II die?,Battle of Hastings,at the battle of hastings,0.0,0.7499999999999999,1.0,5,2025-08-14T04:36:51.934446
official_rag_prompt_engineering_20250814_042444,precise_instruction,42,Who killed Harold II? ,William II,2018,0.0,0.0,0.0,1,2025-08-14T04:36:52.653057
official_rag_prompt_engineering_20250814_042444,precise_instruction,43,When was the Battle of Hastings?,1066,14 october 1066,0.0,0.5,1.0,3,2025-08-14T04:36:53.808133
official_rag_prompt_engineering_20250814_042444,precise_instruction,44,Who was the ruling class ahead of the Normans?,Anglo-Saxons,the trojans,0.0,0.0,0.0,2,2025-08-14T04:36:54.942879
official_rag_prompt_engineering_20250814_042444,precise_instruction,45,What was the Anglo-Norman language's final form?,Modern English,english,0.0,0.6666666666666666,0.5,1,2025-08-14T04:36:55.946154
official_rag_prompt_engineering_20250814_042444,precise_instruction,46,In what year did the Norman's invade at Bannow Bay?,1169,11th century,0.0,0.0,0.0,2,2025-08-14T04:36:56.892297
official_rag_prompt_engineering_20250814_042444,precise_instruction,47,What country did the Normans invade in 1169?,Ireland,england,0.0,0.0,0.0,1,2025-08-14T04:36:57.815277
official_rag_prompt_engineering_20250814_042444,precise_instruction,48,What culture did the Normans combine with in Ireland?,Irish,irish,1.0,1.0,1.0,1,2025-08-14T04:36:58.898260
official_rag_prompt_engineering_20250814_042444,precise_instruction,49,Who was Margaret's brother?,Edgar,patrick,0.0,0.0,0.0,1,2025-08-14T04:37:00.106693
official_rag_prompt_engineering_20250814_042444,precise_instruction,50,Who was Margaret's husband?,King Malcolm III of Scotland,hans schroeder,0.0,0.0,0.0,2,2025-08-14T04:37:01.320952
official_rag_prompt_engineering_20250814_042444,precise_instruction,51,When was Scotland invaded by William?,1072,1016,0.0,0.0,0.0,1,2025-08-14T04:37:02.199567
official_rag_prompt_engineering_20250814_042444,precise_instruction,52,Who was the hostage?,Duncan,british soldier,0.0,0.0,0.0,2,2025-08-14T04:37:04.319665
official_rag_prompt_engineering_20250814_042444,precise_instruction,53,Who did Alexander I marry?,Sybilla of Normandy,maria maria,0.0,0.0,0.0,2,2025-08-14T04:37:05.501434
official_rag_prompt_engineering_20250814_042444,precise_instruction,54,"What culture's arrival in Scotland is know as the ""Davidian Revolution""?",Norman,norman,1.0,1.0,1.0,1,2025-08-14T04:37:06.690267
official_rag_prompt_engineering_20250814_042444,precise_instruction,55,Where was Ralph earl of?,Hereford,the mississippi river,0.0,0.0,0.0,3,2025-08-14T04:37:07.844110
official_rag_prompt_engineering_20250814_042444,precise_instruction,56,Who was Ralph in charge of being at war with?,the Welsh,roosevelt,0.0,0.0,0.0,1,2025-08-14T04:37:08.722499
official_rag_prompt_engineering_20250814_042444,precise_instruction,57,Who made Ralph earl?,Edward the Confessor,who,0.0,0.0,0.0,1,2025-08-14T04:37:09.804830
official_rag_prompt_engineering_20250814_042444,precise_instruction,58,What country was under the control of Norman barons?,Wales,france,0.0,0.0,0.0,1,2025-08-14T04:37:10.786850
official_rag_prompt_engineering_20250814_042444,precise_instruction,59,What year did Roger de Tosny fail to accomplish what he set out to do?,1018,2013,0.0,0.0,0.0,1,2025-08-14T04:37:11.547167
official_rag_prompt_engineering_20250814_042444,precise_instruction,60,Who was in charge of the papal army in the War of Barbastro?,William of Montreuil,pope nicholas ii,0.0,0.0,0.0,3,2025-08-14T04:37:12.642442
official_rag_prompt_engineering_20250814_042444,precise_instruction,61,When did the Siege of Antioch take place?,1097,during the first crusade,0.0,0.0,0.0,4,2025-08-14T04:37:13.962022
official_rag_prompt_engineering_20250814_042444,precise_instruction,62,What was the name of Bohemond's nephew?,Tancred,jean - françois rameau,0.0,0.0,0.0,4,2025-08-14T04:37:15.999104
official_rag_prompt_engineering_20250814_042444,precise_instruction,63,What major conquest did Tancred play a roll in?,Jerusalem,british - iroquois victory,0.0,0.0,0.0,4,2025-08-14T04:37:17.773794
official_rag_prompt_engineering_20250814_042444,precise_instruction,64,How long did Western Europe control Cyprus?,380 years,1878 -- 79,0.0,0.0,0.0,3,2025-08-14T04:37:18.951342
official_rag_prompt_engineering_20250814_042444,precise_instruction,65,What ruined Richard's plans to reach Acre?,a storm,the question,0.0,0.0,0.0,2,2025-08-14T04:37:20.011725
official_rag_prompt_engineering_20250814_042444,precise_instruction,66,Who was Richard's fiancee?,Berengaria,patricia clarkson,0.0,0.0,0.0,2,2025-08-14T04:37:21.114485
official_rag_prompt_engineering_20250814_042444,precise_instruction,67,What year did the storm hit Richard's fleet?,1191,1997,0.0,0.0,0.0,1,2025-08-14T04:37:21.872131
official_rag_prompt_engineering_20250814_042444,precise_instruction,68,Who ruled Cyprus in 1191?,Isaac Komnenos,king richard i,0.0,0.0,0.0,3,2025-08-14T04:37:23.245493
official_rag_prompt_engineering_20250814_042444,precise_instruction,69,Who was Guy's Rival?,Conrad of Montferrat,herman brar,0.0,0.0,0.0,2,2025-08-14T04:37:24.490655
official_rag_prompt_engineering_20250814_042444,precise_instruction,70,What were Isaac's chains made out of?,silver,steel,0.0,0.0,0.0,1,2025-08-14T04:37:25.644436
official_rag_prompt_engineering_20250814_042444,precise_instruction,71,Who led Richard's troops when Cyprus was conquered?,Guy de Lusignan,,0.0,0.0,0.0,0,2025-08-14T04:37:26.572960
official_rag_prompt_engineering_20250814_042444,precise_instruction,72,What continent are the Canarian Islands off the coast of?,Africa,western hemisphere,0.0,0.0,0.0,2,2025-08-14T04:37:27.693532
official_rag_prompt_engineering_20250814_042444,precise_instruction,73,Who became the King of the Canary Islands?,Bethencourt,turnovers,0.0,0.0,0.0,1,2025-08-14T04:37:28.542956
official_rag_prompt_engineering_20250814_042444,precise_instruction,74,Who bought the rights?,Enrique Pérez de Guzmán,the seller,0.0,0.0,0.0,2,2025-08-14T04:37:29.556726
official_rag_prompt_engineering_20250814_042444,precise_instruction,75,Who sold the rights?,Maciot de Bethencourt,the seller,0.0,0.0,0.0,2,2025-08-14T04:37:30.491675
official_rag_prompt_engineering_20250814_042444,precise_instruction,76,Where are Jersey and Guernsey,Channel Islands,in the english channel,0.0,0.3333333333333333,0.5,4,2025-08-14T04:37:31.581329
official_rag_prompt_engineering_20250814_042444,precise_instruction,77,How many customaries does Norman customary law have?,two,,0.0,0.0,0.0,0,2025-08-14T04:37:32.443564
official_rag_prompt_engineering_20250814_042444,precise_instruction,78,What is the Norman architecture idiom?,Romanesque,what is the norman architecture idiom,0.0,0.0,0.0,6,2025-08-14T04:37:33.962965
official_rag_prompt_engineering_20250814_042444,precise_instruction,79,What kind of arches does Norman architecture have?,rounded,vertical curved structure,0.0,0.0,0.0,3,2025-08-14T04:37:35.123077
official_rag_prompt_engineering_20250814_042444,precise_instruction,80,What architecture type came after Norman in England?,Early Gothic,romanesque architecture,0.0,0.0,0.0,2,2025-08-14T04:37:36.283779
official_rag_prompt_engineering_20250814_042444,precise_instruction,81,What architecture type came before Norman in England?,Anglo-Saxon,romanesque,0.0,0.0,0.0,1,2025-08-14T04:37:37.313876
official_rag_prompt_engineering_20250814_042444,precise_instruction,82,What place had the Norman Arab architectural style?,Sicily,abbasid samarra,0.0,0.0,0.0,2,2025-08-14T04:37:38.584734
official_rag_prompt_engineering_20250814_042444,precise_instruction,83,When did the church reform begin?,early 11th century,1876,0.0,0.0,0.0,1,2025-08-14T04:37:39.680628
official_rag_prompt_engineering_20250814_042444,precise_instruction,84,Who used the church to unify themselves?,dukes,"howard canto vi, xvii",0.0,0.0,0.0,4,2025-08-14T04:37:41.641992
official_rag_prompt_engineering_20250814_042444,precise_instruction,85,When were the French wars of religion?,16th century,between 1562 and 1598,0.0,0.0,0.0,4,2025-08-14T04:37:43.396885
official_rag_prompt_engineering_20250814_042444,precise_instruction,86,What kind of needlework was used in the creation of the Bayeux Tapestry?,embroidery,embroidered,0.0,0.0,0.0,1,2025-08-14T04:37:44.606254
official_rag_prompt_engineering_20250814_042444,precise_instruction,87,What is Norman art's most well known piece?,Bayeux Tapestry,the battle of thermopylae,0.0,0.0,0.0,4,2025-08-14T04:37:46.126056
official_rag_prompt_engineering_20250814_042444,precise_instruction,88,Who commissioned the Tapestry?,Odo,,0.0,0.0,0.0,0,2025-08-14T04:37:46.911595
official_rag_prompt_engineering_20250814_042444,precise_instruction,89,What is the most important type of Norman art preserved in churches?,mosaics,preservation of norman architecture,0.0,0.0,0.0,4,2025-08-14T04:37:48.401160
official_rag_prompt_engineering_20250814_042444,precise_instruction,90,In what century did important classical music developments occur in Normandy?,11th,the 14th century,0.0,0.0,0.0,3,2025-08-14T04:37:50.376753
official_rag_prompt_engineering_20250814_042444,precise_instruction,91,Who were the two abbots at Fécamp Abbey?,William of Volpiano and John of Ravenna,richard ii,0.0,0.0,0.0,2,2025-08-14T04:37:51.520599
official_rag_prompt_engineering_20250814_042444,precise_instruction,92,Where did the monks flee to?,southern Italy,california,0.0,0.0,0.0,1,2025-08-14T04:37:52.487089
official_rag_prompt_engineering_20250814_042444,precise_instruction,93,What monastery did the Saint-Evroul monks establish in Italy?,Latin monastery at Sant'Eufemia.,the,0.0,0.0,0.0,1,2025-08-14T04:37:53.294459
official_rag_prompt_engineering_20250814_042444,precise_instruction,94,Who patronized the monks in Italy? ,Robert Guiscard,,0.0,0.0,0.0,0,2025-08-14T04:37:54.082479
official_rag_prompt_engineering_20250814_042444,precise_instruction,95,What tradition were the Saint-Evroul monks known for?,singing,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:37:55.403827
official_rag_prompt_engineering_20250814_042444,precise_instruction,96,What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship?,Computational complexity theory,computational complexity theory,1.0,1.0,1.0,3,2025-08-14T04:37:56.934402
official_rag_prompt_engineering_20250814_042444,precise_instruction,97,By what main attribute are computational problems classified utilizing computational complexity theory? ,inherent difficulty,inherent difficulty,1.0,1.0,1.0,2,2025-08-14T04:37:58.473126
official_rag_prompt_engineering_20250814_042444,precise_instruction,98,What is the term for a task that generally lends itself to being solved by a computer?,computational problems,algorithm,0.0,0.0,0.0,1,2025-08-14T04:37:59.596636
official_rag_prompt_engineering_20250814_042444,precise_instruction,99,What measure of a computational problem broadly defines the inherent difficulty of the solution?,if its solution requires significant resources,Turing degree,0.0,0.0,0.0,2,2025-08-14T04:38:00.788690
official_rag_prompt_engineering_20250814_042444,precise_instruction,100,What method is used to intuitively assess or quantify the amount of resources required to solve a computational problem?,mathematical models of computation,computational complexity theory,0.0,0.0,0.0,3,2025-08-14T04:38:02.225534
official_rag_prompt_engineering_20250814_042444,precise_instruction,101,What are two basic primary resources used to guage complexity?,time and storage,social,0.0,0.0,0.0,1,2025-08-14T04:38:03.172379
official_rag_prompt_engineering_20250814_042444,precise_instruction,102,What unit is measured to determine circuit complexity?,number of gates in a circuit,delay,0.0,0.0,0.0,1,2025-08-14T04:38:04.087960
official_rag_prompt_engineering_20250814_042444,precise_instruction,103,What practical role does defining the complexity of problems play in everyday computing?,determine the practical limits on what computers can and cannot do,cognitive complexity,0.0,0.0,0.0,2,2025-08-14T04:38:05.453671
official_rag_prompt_engineering_20250814_042444,precise_instruction,104,What two fields of theoretical computer science closely mirror computational complexity theory?,analysis of algorithms and computability theory,computability theory,0.0,0.5,0.3333333333333333,2,2025-08-14T04:38:06.760755
official_rag_prompt_engineering_20250814_042444,precise_instruction,105,What field of computer science analyzes the resource requirements of a specific algorithm isolated unto itself within a given problem?,analysis of algorithms,program analysis,0.0,0.4,0.3333333333333333,2,2025-08-14T04:38:07.888909
official_rag_prompt_engineering_20250814_042444,precise_instruction,106,What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem?  ,computational complexity theory,problem / dilemma,0.0,0.0,0.0,3,2025-08-14T04:38:09.082123
official_rag_prompt_engineering_20250814_042444,precise_instruction,107,What field of computer science is primarily concerned with determining the likelihood of whether or not a problem can ultimately be solved using algorithms?,computability theory,optimization,0.0,0.0,0.0,1,2025-08-14T04:38:10.120764
official_rag_prompt_engineering_20250814_042444,precise_instruction,108,What is the name given to the input string of a computational problem?,problem instance,problem / solution,0.0,0.4,0.5,3,2025-08-14T04:38:11.052025
official_rag_prompt_engineering_20250814_042444,precise_instruction,109,"In computational complexity theory, what is the term given to describe the baseline abstract question needing to be solved? ",the problem,the emptiness problem,0.0,0.8,1.0,3,2025-08-14T04:38:11.930120
official_rag_prompt_engineering_20250814_042444,precise_instruction,110,Is a problem instance typically characterized as abstract or concrete?,concrete,problem / solution,0.0,0.0,0.0,3,2025-08-14T04:38:13.043280
official_rag_prompt_engineering_20250814_042444,precise_instruction,111,What is another name for any given measure of input associated with a problem?,instances,data visuali zation,0.0,0.0,0.0,3,2025-08-14T04:38:14.566015
official_rag_prompt_engineering_20250814_042444,precise_instruction,112,What is the general term used to describe the output to any given input in a problem instance?,solution,output,0.0,0.0,0.0,1,2025-08-14T04:38:15.912068
official_rag_prompt_engineering_20250814_042444,precise_instruction,113,By how many kilometers does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany?,2000,"150,000 km",0.0,0.0,0.0,2,2025-08-14T04:38:17.199964
official_rag_prompt_engineering_20250814_042444,precise_instruction,114,What is one example of an instance that the quantitative answer to the traveling salesman problem fails to answer?,round trip through all sites in Milan,traveling salesman problem,0.0,0.0,0.0,3,2025-08-14T04:38:18.274075
official_rag_prompt_engineering_20250814_042444,precise_instruction,115,What does computational complexity theory most specifically seek to answer? ,computational problems,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:38:19.342693
official_rag_prompt_engineering_20250814_042444,precise_instruction,116,"In a computational problem, what can be described as a string over an alphabet?",problem instance,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:38:20.467435
official_rag_prompt_engineering_20250814_042444,precise_instruction,117,What is the name of the alphabet is most commonly used in a problem instance?,binary alphabet,what turns you on?,0.0,0.0,0.0,4,2025-08-14T04:38:21.869253
