experiment_id,template,question_id,question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,timestamp
official_rag_prompt_engineering_20250807_112007,instructional,281,In what year was Hatmanis and Stearn's seminal work in computational complexity received? ,1965,1990,0.0,0.0,0.0,1,2025-08-07T11:26:01.797901
official_rag_prompt_engineering_20250807_112007,instructional,282,"What complex measurements were defined by ""On the Computational Complexity of Algorithms""?",time and space,computational complexity,0.0,0.0,0.0,2,2025-08-07T11:26:02.156385
official_rag_prompt_engineering_20250807_112007,instructional,283,"In what year did Edmond's characterize a ""good"" algorithm?",1965,1876,0.0,0.0,0.0,1,2025-08-07T11:26:02.600580
official_rag_prompt_engineering_20250807_112007,instructional,284,Who provided a definition of linear bounded automata in 1960?,John Myhill,ray solomon,0.0,0.0,0.0,2,2025-08-07T11:26:03.012974
official_rag_prompt_engineering_20250807_112007,instructional,285,In what year did Raymond Sullivan publish a study of rudimentary sets?,1961,rudimentary sets,0.0,0.0,0.0,2,2025-08-07T11:26:03.588783
official_rag_prompt_engineering_20250807_112007,instructional,286,"In 1962, who was responsible for the authorship of a paper published on real time-computations?",Hisao Yamada,what turns you on?,0.0,0.0,0.0,4,2025-08-07T11:26:04.300026
official_rag_prompt_engineering_20250807_112007,instructional,287,What is the concrete choice typically assumed by most complexity-theoretic theorems?,input encoding,factorials n!,0.0,0.0,0.0,2,2025-08-07T11:26:04.726687
official_rag_prompt_engineering_20250807_112007,instructional,288,"In the effort of maintaining a level of abstraction, what choice is typically left independent?",encoding,choice of method,0.0,0.0,0.0,3,2025-08-07T11:26:05.366324
official_rag_prompt_engineering_20250807_112007,instructional,289,Who is responsible for axiomatic complexity theory?,Manuel Blum,the,0.0,0.0,0.0,1,2025-08-07T11:26:05.744047
official_rag_prompt_engineering_20250807_112007,instructional,290,What theorem was implicated by Manuel Blum's axioms?,speed-up theorem,summation,0.0,0.0,0.0,1,2025-08-07T11:26:06.301883
official_rag_prompt_engineering_20250807_112007,instructional,291,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"""Reducibility Among Combinatorial Problems""",what turns you on?,0.0,0.0,0.0,4,2025-08-07T11:26:06.834888
official_rag_prompt_engineering_20250807_112007,instructional,292,"How many combinatory and graph theoretical problems, formerly believed to be plagued by intractability, did Karp's paper address?",21,one,0.0,0.0,0.0,1,2025-08-07T11:26:07.224415
official_rag_prompt_engineering_20250807_112007,instructional,293,What is Southern California often abbreviated as?,SoCal,`` southern california '',0.0,0.0,0.0,4,2025-08-07T11:26:07.790074
official_rag_prompt_engineering_20250807_112007,instructional,294,"Despite being traditionall described as ""eight counties"", how many counties does this region actually have?",10 counties,"3,142",0.0,0.0,0.0,1,2025-08-07T11:26:08.103954
official_rag_prompt_engineering_20250807_112007,instructional,295,What is a major importance of Southern California in relation to California and the United States?,economic center,the `` southern united states '',0.0,0.0,0.0,6,2025-08-07T11:26:08.715690
official_rag_prompt_engineering_20250807_112007,instructional,296,"What are the ties that best described what the ""eight counties"" are based on?",demographics and economic ties,what turns you on?,0.0,0.0,0.0,4,2025-08-07T11:26:09.227866
official_rag_prompt_engineering_20250807_112007,instructional,297,The reasons for the las two counties to be added are based on what?,historical political divisions,what turns you on?,0.0,0.0,0.0,4,2025-08-07T11:26:09.715805
official_rag_prompt_engineering_20250807_112007,instructional,298,What is the name of the region that is not defined by the eight or 10 county definitions?,Southern California Megaregion,region,0.0,0.0,0.0,1,2025-08-07T11:26:10.190854
official_rag_prompt_engineering_20250807_112007,instructional,299,How many megaregions are there in the United States?,11,11,1.0,1.0,1.0,1,2025-08-07T11:26:10.542537
official_rag_prompt_engineering_20250807_112007,instructional,300,What is the name of the state that the megaregion expands to in the east?,Nevada,ohio,0.0,0.0,0.0,1,2025-08-07T11:26:10.967165
official_rag_prompt_engineering_20250807_112007,instructional,301,Which border does the megaregion extend over?,Mexican,,0.0,0.0,0.0,0,2025-08-07T11:26:11.356395
official_rag_prompt_engineering_20250807_112007,instructional,302,What is the name of the area past the border that the megaregion extends into?,Tijuana,,0.0,0.0,0.0,0,2025-08-07T11:26:11.751814
official_rag_prompt_engineering_20250807_112007,instructional,303,Which coastline does Southern California touch?,Pacific,the oregon coast,0.0,0.0,0.0,3,2025-08-07T11:26:12.203334
official_rag_prompt_engineering_20250807_112007,instructional,304,How many metropolitan areas does Southern California's population encompass?,seven,two,0.0,0.0,0.0,1,2025-08-07T11:26:12.583210
official_rag_prompt_engineering_20250807_112007,instructional,305,How many inhabitants does the Los Angeles area contain?,12 million,1.4 million,0.0,0.5,0.5,2,2025-08-07T11:26:13.057381
official_rag_prompt_engineering_20250807_112007,instructional,306,Which of the three heavily populated areas has the least number of inhabitants?,San Diego,,0.0,0.0,0.0,0,2025-08-07T11:26:13.467290
official_rag_prompt_engineering_20250807_112007,instructional,307,How many people does the Greater Los Angeles Area have?,17.5 million,population,0.0,0.0,0.0,1,2025-08-07T11:26:13.873733
official_rag_prompt_engineering_20250807_112007,instructional,308,What is the name of the water body that is found to the east?,Colorado River,east sea,0.0,0.0,0.0,2,2025-08-07T11:26:14.403377
official_rag_prompt_engineering_20250807_112007,instructional,309,What is the name of the desert on the border of Arizona?,Colorado Desert,great american desert,0.0,0.4,0.5,3,2025-08-07T11:26:14.806452
official_rag_prompt_engineering_20250807_112007,instructional,310,What is the name of the desert near the border of Nevada?,Mojave Desert,arizona,0.0,0.0,0.0,1,2025-08-07T11:26:15.301538
official_rag_prompt_engineering_20250807_112007,instructional,311,What is the name of the border to the south?,Mexico–United States border,the isthmus of panama,0.0,0.0,0.0,4,2025-08-07T11:26:15.785808
official_rag_prompt_engineering_20250807_112007,instructional,312,The cities of Los Angeles and San Diego are a part of which state?,California,california,1.0,1.0,1.0,1,2025-08-07T11:26:16.252543
official_rag_prompt_engineering_20250807_112007,instructional,313,What is the population of Los Angeles?,"3,792,621",what turns you on?,0.0,0.0,0.0,4,2025-08-07T11:26:16.809177
official_rag_prompt_engineering_20250807_112007,instructional,314,Which city is the most populous in California?,Los Angeles,los angeles,1.0,1.0,1.0,2,2025-08-07T11:26:17.261575
official_rag_prompt_engineering_20250807_112007,instructional,315,What is the eighth most populous city in the nation?,San Diego,los angeles,0.0,0.0,0.0,2,2025-08-07T11:26:17.689282
official_rag_prompt_engineering_20250807_112007,instructional,316,In which cardinal direction from Los Angeles is San Diego?,south,cardinal direction,0.0,0.0,0.0,2,2025-08-07T11:26:18.095534
official_rag_prompt_engineering_20250807_112007,instructional,317,"Orange, San Diego, Riverside and San Bernardino make up four of the five counties. What is the name of the last county?",Los Angeles,riverside,0.0,0.0,0.0,1,2025-08-07T11:26:18.550097
official_rag_prompt_engineering_20250807_112007,instructional,318,What country are all the counties in?,United States,united kingdom,0.0,0.5,0.5,2,2025-08-07T11:26:18.963575
official_rag_prompt_engineering_20250807_112007,instructional,319,"What are Los Angeles, Orange, San Diego, San Bernardino and Riverside?",counties,southern california,0.0,0.0,0.0,2,2025-08-07T11:26:19.539469
official_rag_prompt_engineering_20250807_112007,instructional,320,What is the lowest ranking one of the counties could have in terms of most populous counties in the United States?,15,san diego,0.0,0.0,0.0,2,2025-08-07T11:26:19.917941
official_rag_prompt_engineering_20250807_112007,instructional,321,What is the smallest geographical region discussed?,counties,northern great barrier reef,0.0,0.0,0.0,4,2025-08-07T11:26:20.483867
official_rag_prompt_engineering_20250807_112007,instructional,322,What is the name given to the district that is associated with the motion picture industry?,Hollywood,district of hollywood,0.0,0.5,1.0,3,2025-08-07T11:26:20.977534
official_rag_prompt_engineering_20250807_112007,instructional,323,Which city does the Hollywood district belong to?,Los Angeles,los angeles,1.0,1.0,1.0,2,2025-08-07T11:26:21.557404
official_rag_prompt_engineering_20250807_112007,instructional,324,Which company owns ABC?,The Walt Disney Company,the australian broadcasting corporation,0.0,0.25,0.25,4,2025-08-07T11:26:22.154858
official_rag_prompt_engineering_20250807_112007,instructional,325,"Other than the motion picture and television industry, what other major industry is centered in Los Angeles?",music,media industry,0.0,0.0,0.0,2,2025-08-07T11:26:22.476722
official_rag_prompt_engineering_20250807_112007,instructional,326,"Other than Universal and Warner Brothers, what other company runs a major record company?",Sony,warner bros.,0.0,0.0,0.0,2,2025-08-07T11:26:23.037407
official_rag_prompt_engineering_20250807_112007,instructional,327,"Other than surf, what other culture is southern California home to?",skateboard,other culture,0.0,0.0,0.0,2,2025-08-07T11:26:23.420285
official_rag_prompt_engineering_20250807_112007,instructional,328,What is the name of the professional skateboarder that lives in southern California?,Tony Hawk,kyle thiermann,0.0,0.0,0.0,2,2025-08-07T11:26:24.106457
official_rag_prompt_engineering_20250807_112007,instructional,329,What famous snowbaorder lives in southern California?,Shaun White,santa monica,0.0,0.0,0.0,2,2025-08-07T11:26:24.768821
official_rag_prompt_engineering_20250807_112007,instructional,330,Southern California is second to which island in terms of famous serf breaks?,Oahu,santa cruz island,0.0,0.0,0.0,3,2025-08-07T11:26:25.243976
official_rag_prompt_engineering_20250807_112007,instructional,331,What is the shortened name of the annual yacht race that takes place?,Transpac,yacht racing,0.0,0.0,0.0,2,2025-08-07T11:26:25.790065
official_rag_prompt_engineering_20250807_112007,instructional,332,What is the name of the desert city?,Palm Springs,,0.0,0.0,0.0,0,2025-08-07T11:26:26.183961
official_rag_prompt_engineering_20250807_112007,instructional,333,Other than the desert city why do many locals and tourists frequent southern California?,beaches,its beaches,0.0,0.6666666666666666,1.0,2,2025-08-07T11:26:26.671232
official_rag_prompt_engineering_20250807_112007,instructional,334,Which region of California is Palm Springs located in?,southern,desert,0.0,0.0,0.0,1,2025-08-07T11:26:27.308525
official_rag_prompt_engineering_20250807_112007,instructional,335,"Other than for its resort feel, what is Palm Springs popular for?",open spaces,its mid-century modern feel,0.0,0.0,0.0,4,2025-08-07T11:26:27.962602
official_rag_prompt_engineering_20250807_112007,instructional,336,"Geographically speaking, where is California's north - south midway point in terms of latitude?","37° 9' 58.23""",`` north pole '',0.0,0.0,0.0,4,2025-08-07T11:26:28.390041
official_rag_prompt_engineering_20250807_112007,instructional,337,How many miles south of San Jose is the north - south midway point located?,11,"2,800 nautical miles",0.0,0.0,0.0,3,2025-08-07T11:26:28.998095
official_rag_prompt_engineering_20250807_112007,instructional,338,"The term ""southern"" California usually refers to how many of the southern-most counties of the state?",ten,,0.0,0.0,0.0,0,2025-08-07T11:26:29.359590
official_rag_prompt_engineering_20250807_112007,instructional,339,"Other than Point Conception, what landmark is used in the other definition of southern California?",Tehachapi Mountains,mount olympus,0.0,0.0,0.0,2,2025-08-07T11:26:29.880204
official_rag_prompt_engineering_20250807_112007,expert_role,0,In what country is Normandy located?,France,france,1.0,1.0,1.0,1,2025-08-07T11:26:30.234568
official_rag_prompt_engineering_20250807_112007,expert_role,1,When were the Normans in Normandy?,10th and 11th centuries,3rd century bc,0.0,0.0,0.0,3,2025-08-07T11:26:30.815422
official_rag_prompt_engineering_20250807_112007,expert_role,2,From which countries did the Norse originate?,"Denmark, Iceland and Norway",iceland,0.0,0.4,0.25,1,2025-08-07T11:26:31.333172
official_rag_prompt_engineering_20250807_112007,expert_role,3,Who was the Norse leader?,Rollo,norse,0.0,0.0,0.0,1,2025-08-07T11:26:31.866573
official_rag_prompt_engineering_20250807_112007,expert_role,4,What century did the Normans first gain their separate identity?,10th century,1876,0.0,0.0,0.0,1,2025-08-07T11:26:32.290963
official_rag_prompt_engineering_20250807_112007,expert_role,5,Who was the duke in the battle of Hastings?,William the Conqueror,duke of normandy,0.0,0.0,0.0,3,2025-08-07T11:26:32.811861
official_rag_prompt_engineering_20250807_112007,expert_role,6,Who ruled the duchy of Normandy,Richard I,who ruled the duchy of normandy,0.0,0.0,0.0,6,2025-08-07T11:26:33.466825
official_rag_prompt_engineering_20250807_112007,expert_role,7,What religion were the Normans,Catholic,normans,0.0,0.0,0.0,1,2025-08-07T11:26:33.942289
official_rag_prompt_engineering_20250807_112007,expert_role,8,What is the original meaning of the word Norman?,Viking,norman,0.0,0.0,0.0,1,2025-08-07T11:26:34.339074
official_rag_prompt_engineering_20250807_112007,expert_role,9,When was the Latin version of the word Norman first recorded?,9th century,2018,0.0,0.0,0.0,1,2025-08-07T11:26:34.736907
official_rag_prompt_engineering_20250807_112007,expert_role,10,When was the Duchy of Normandy founded?,911,973,0.0,0.0,0.0,1,2025-08-07T11:26:35.135220
official_rag_prompt_engineering_20250807_112007,expert_role,11,Who did Rollo sign the treaty of Saint-Clair-sur-Epte with?,King Charles III,,0.0,0.0,0.0,0,2025-08-07T11:26:35.570934
official_rag_prompt_engineering_20250807_112007,expert_role,12,What river originally bounded the Duchy,Seine,archimedes,0.0,0.0,0.0,1,2025-08-07T11:26:36.233386
official_rag_prompt_engineering_20250807_112007,expert_role,13,Who upon arriving gave the original viking settlers a common identity?,Rollo,dr. marcel - jérôme rigollot,0.0,0.0,0.0,5,2025-08-07T11:26:36.940926
official_rag_prompt_engineering_20250807_112007,expert_role,14,What was the Norman religion?,Catholicism,islam,0.0,0.0,0.0,1,2025-08-07T11:26:37.539568
official_rag_prompt_engineering_20250807_112007,expert_role,15,What part of France were the Normans located?,north,what is now france,0.0,0.0,0.0,4,2025-08-07T11:26:38.005577
official_rag_prompt_engineering_20250807_112007,expert_role,16,What was one of the Norman's major exports?,fighting horsemen,cloth,0.0,0.0,0.0,1,2025-08-07T11:26:38.347038
official_rag_prompt_engineering_20250807_112007,expert_role,17,"Who was the Normans' main enemy in Italy, the Byzantine Empire and Armenia?",Seljuk Turks,canada,0.0,0.0,0.0,1,2025-08-07T11:26:38.915869
official_rag_prompt_engineering_20250807_112007,expert_role,18,When did Herve serve as a Byzantine general?,1050s,2004 -- 05,0.0,0.0,0.0,3,2025-08-07T11:26:39.326837
official_rag_prompt_engineering_20250807_112007,expert_role,19,When did Robert Crispin go up against the Turks?,1060s,robert crispin,0.0,0.0,0.0,2,2025-08-07T11:26:39.973852
official_rag_prompt_engineering_20250807_112007,expert_role,20,Who ruined Roussel de Bailleul's plans for an independent state?,Alexius Komnenos,", as an expert on roussel de bailleul",0.0,0.0,0.0,8,2025-08-07T11:26:40.863739
official_rag_prompt_engineering_20250807_112007,expert_role,21,What was the name of the Norman castle?,Afranji,château d'alençon,0.0,0.0,0.0,2,2025-08-07T11:26:41.566995
official_rag_prompt_engineering_20250807_112007,expert_role,22,Who was the leader when the Franks entered the Euphrates valley?,Oursel,,0.0,0.0,0.0,0,2025-08-07T11:26:41.880807
official_rag_prompt_engineering_20250807_112007,expert_role,23,Who did the Normans team up with in Anatolia?,Turkish forces,turkey,0.0,0.0,0.0,1,2025-08-07T11:26:42.607286
official_rag_prompt_engineering_20250807_112007,expert_role,24,What were the origins of the Raouliii family?,Norman mercenary,"normandy, france",0.0,0.0,0.0,2,2025-08-07T11:26:43.175976
official_rag_prompt_engineering_20250807_112007,expert_role,25,What was the name of the count of Apulia ,Robert Guiscard,,0.0,0.0,0.0,0,2025-08-07T11:26:43.656394
official_rag_prompt_engineering_20250807_112007,expert_role,26,When did Dyrrachium  fall to the Normans?,1082,1980s,0.0,0.0,0.0,1,2025-08-07T11:26:44.101191
official_rag_prompt_engineering_20250807_112007,expert_role,27,How many men were in Robert's army?,"30,000",,0.0,0.0,0.0,0,2025-08-07T11:26:44.452885
official_rag_prompt_engineering_20250807_112007,expert_role,28,Where did the Normans and Byzantines sign the peace treaty?,Deabolis,constantinople,0.0,0.0,0.0,1,2025-08-07T11:26:44.883875
official_rag_prompt_engineering_20250807_112007,expert_role,29,Who was Robert's son?,Bohemond,patrick,0.0,0.0,0.0,1,2025-08-07T11:26:45.395107
official_rag_prompt_engineering_20250807_112007,expert_role,30,What river was Petrela located by?,Deabolis,river sita,0.0,0.0,0.0,2,2025-08-07T11:26:45.907729
official_rag_prompt_engineering_20250807_112007,expert_role,31,When did the Normans attack Dyrrachium?,1185,2018,0.0,0.0,0.0,1,2025-08-07T11:26:46.274954
official_rag_prompt_engineering_20250807_112007,expert_role,32,What was the naval base called?,Dyrrachium,la spezia,0.0,0.0,0.0,2,2025-08-07T11:26:46.823930
official_rag_prompt_engineering_20250807_112007,expert_role,33,Where was Dyrrachium located?,the Adriatic,aristotle,0.0,0.0,0.0,1,2025-08-07T11:26:47.334454
official_rag_prompt_engineering_20250807_112007,expert_role,34,Who did Emma Marry?,King Ethelred II,the baker's father,0.0,0.0,0.0,3,2025-08-07T11:26:47.733031
official_rag_prompt_engineering_20250807_112007,expert_role,35,Who was Emma's brother?,Duke Richard II,,0.0,0.0,0.0,0,2025-08-07T11:26:48.144926
official_rag_prompt_engineering_20250807_112007,expert_role,36,To where did Ethelred flee?,Normandy,telemundo,0.0,0.0,0.0,1,2025-08-07T11:26:48.593040
official_rag_prompt_engineering_20250807_112007,expert_role,37,Who kicked Ethelred out?,Sweyn Forkbeard,patrick debois,0.0,0.0,0.0,2,2025-08-07T11:26:49.155280
official_rag_prompt_engineering_20250807_112007,expert_role,38,Who was Edward the Confessor's half-brother?,Harthacnut,none,0.0,0.0,0.0,1,2025-08-07T11:26:49.460294
official_rag_prompt_engineering_20250807_112007,expert_role,39,When did Edward return?,1041,1998,0.0,0.0,0.0,1,2025-08-07T11:26:50.126762
official_rag_prompt_engineering_20250807_112007,expert_role,40,Who did Edward make archbishop of Canterbury?,Robert of Jumièges,who,0.0,0.0,0.0,1,2025-08-07T11:26:50.580430
official_rag_prompt_engineering_20250807_112007,expert_role,41,Where did Harold II die?,Battle of Hastings,at the battle of hastings,0.0,0.7499999999999999,1.0,5,2025-08-07T11:26:51.124674
official_rag_prompt_engineering_20250807_112007,expert_role,42,Who killed Harold II? ,William II,four knights,0.0,0.0,0.0,2,2025-08-07T11:26:51.612157
official_rag_prompt_engineering_20250807_112007,expert_role,43,When was the Battle of Hastings?,1066,14 october 1066,0.0,0.5,1.0,3,2025-08-07T11:26:52.024576
official_rag_prompt_engineering_20250807_112007,expert_role,44,Who was the ruling class ahead of the Normans?,Anglo-Saxons,the bourgeoisie,0.0,0.0,0.0,2,2025-08-07T11:26:52.512898
official_rag_prompt_engineering_20250807_112007,expert_role,45,What was the Anglo-Norman language's final form?,Modern English,english,0.0,0.6666666666666666,0.5,1,2025-08-07T11:26:52.907348
official_rag_prompt_engineering_20250807_112007,expert_role,46,In what year did the Norman's invade at Bannow Bay?,1169,1066,0.0,0.0,0.0,1,2025-08-07T11:26:53.339165
official_rag_prompt_engineering_20250807_112007,expert_role,47,What country did the Normans invade in 1169?,Ireland,england,0.0,0.0,0.0,1,2025-08-07T11:26:53.724381
official_rag_prompt_engineering_20250807_112007,expert_role,48,What culture did the Normans combine with in Ireland?,Irish,irish,1.0,1.0,1.0,1,2025-08-07T11:26:54.222904
official_rag_prompt_engineering_20250807_112007,expert_role,49,Who was Margaret's brother?,Edgar,patrick,0.0,0.0,0.0,1,2025-08-07T11:26:54.620034
official_rag_prompt_engineering_20250807_112007,expert_role,50,Who was Margaret's husband?,King Malcolm III of Scotland,béla iii of hungary,0.0,0.4444444444444445,0.4,4,2025-08-07T11:26:55.265053
official_rag_prompt_engineering_20250807_112007,expert_role,51,When was Scotland invaded by William?,1072,1016,0.0,0.0,0.0,1,2025-08-07T11:26:55.621462
official_rag_prompt_engineering_20250807_112007,expert_role,52,Who was the hostage?,Duncan,hostage takers,0.0,0.0,0.0,2,2025-08-07T11:26:56.093287
official_rag_prompt_engineering_20250807_112007,expert_role,53,Who did Alexander I marry?,Sybilla of Normandy,archimedes,0.0,0.0,0.0,1,2025-08-07T11:26:56.613179
official_rag_prompt_engineering_20250807_112007,expert_role,54,"What culture's arrival in Scotland is know as the ""Davidian Revolution""?",Norman,benjamin hudson,0.0,0.0,0.0,2,2025-08-07T11:26:57.095398
official_rag_prompt_engineering_20250807_112007,expert_role,55,Where was Ralph earl of?,Hereford,the mississippi river,0.0,0.0,0.0,3,2025-08-07T11:26:57.735152
official_rag_prompt_engineering_20250807_112007,expert_role,56,Who was Ralph in charge of being at war with?,the Welsh,roosevelt,0.0,0.0,0.0,1,2025-08-07T11:26:58.328517
official_rag_prompt_engineering_20250807_112007,expert_role,57,Who made Ralph earl?,Edward the Confessor,who made ralph earl,0.0,0.0,0.0,4,2025-08-07T11:26:58.792595
official_rag_prompt_engineering_20250807_112007,expert_role,58,What country was under the control of Norman barons?,Wales,england,0.0,0.0,0.0,1,2025-08-07T11:26:59.238174
official_rag_prompt_engineering_20250807_112007,expert_role,59,What year did Roger de Tosny fail to accomplish what he set out to do?,1018,1990,0.0,0.0,0.0,1,2025-08-07T11:26:59.588192
official_rag_prompt_engineering_20250807_112007,expert_role,60,Who was in charge of the papal army in the War of Barbastro?,William of Montreuil,pope clement v,0.0,0.0,0.0,3,2025-08-07T11:27:00.102107
official_rag_prompt_engineering_20250807_112007,expert_role,61,When did the Siege of Antioch take place?,1097,1097 and 1098,0.0,0.5,1.0,3,2025-08-07T11:27:00.577903
official_rag_prompt_engineering_20250807_112007,expert_role,62,What was the name of Bohemond's nephew?,Tancred,jean - françois rameau,0.0,0.0,0.0,4,2025-08-07T11:27:01.276179
official_rag_prompt_engineering_20250807_112007,expert_role,63,What major conquest did Tancred play a roll in?,Jerusalem,british - iroquois victory,0.0,0.0,0.0,4,2025-08-07T11:27:02.005629
official_rag_prompt_engineering_20250807_112007,expert_role,64,How long did Western Europe control Cyprus?,380 years,1878 -- 1991,0.0,0.0,0.0,3,2025-08-07T11:27:02.450993
official_rag_prompt_engineering_20250807_112007,expert_role,65,What ruined Richard's plans to reach Acre?,a storm,what turns you on?,0.0,0.0,0.0,4,2025-08-07T11:27:02.935655
official_rag_prompt_engineering_20250807_112007,expert_role,66,Who was Richard's fiancee?,Berengaria,,0.0,0.0,0.0,0,2025-08-07T11:27:03.342647
official_rag_prompt_engineering_20250807_112007,expert_role,67,What year did the storm hit Richard's fleet?,1191,1980,0.0,0.0,0.0,1,2025-08-07T11:27:03.731128
official_rag_prompt_engineering_20250807_112007,expert_role,68,Who ruled Cyprus in 1191?,Isaac Komnenos,king richard i,0.0,0.0,0.0,3,2025-08-07T11:27:04.347006
official_rag_prompt_engineering_20250807_112007,expert_role,69,Who was Guy's Rival?,Conrad of Montferrat,herman melville,0.0,0.0,0.0,2,2025-08-07T11:27:04.661283
official_rag_prompt_engineering_20250807_112007,expert_role,70,What were Isaac's chains made out of?,silver,,0.0,0.0,0.0,0,2025-08-07T11:27:05.064959
official_rag_prompt_engineering_20250807_112007,expert_role,71,Who led Richard's troops when Cyprus was conquered?,Guy de Lusignan,,0.0,0.0,0.0,0,2025-08-07T11:27:05.447586
official_rag_prompt_engineering_20250807_112007,expert_role,72,What continent are the Canarian Islands off the coast of?,Africa,western hemisphere,0.0,0.0,0.0,2,2025-08-07T11:27:05.908297
official_rag_prompt_engineering_20250807_112007,expert_role,73,Who became the King of the Canary Islands?,Bethencourt,how a roman diplomat or merchant,0.0,0.0,0.0,6,2025-08-07T11:27:06.425983
official_rag_prompt_engineering_20250807_112007,expert_role,74,Who bought the rights?,Enrique Pérez de Guzmán,who,0.0,0.0,0.0,1,2025-08-07T11:27:06.920697
official_rag_prompt_engineering_20250807_112007,expert_role,75,Who sold the rights?,Maciot de Bethencourt,who sold the rights?,0.0,0.0,0.0,4,2025-08-07T11:27:07.309204
official_rag_prompt_engineering_20250807_112007,expert_role,76,Where are Jersey and Guernsey,Channel Islands,channel islands,1.0,1.0,1.0,2,2025-08-07T11:27:07.712145
official_rag_prompt_engineering_20250807_112007,expert_role,77,How many customaries does Norman customary law have?,two,two,1.0,1.0,1.0,1,2025-08-07T11:27:08.038145
official_rag_prompt_engineering_20250807_112007,expert_role,78,What is the Norman architecture idiom?,Romanesque,what turns you on?,0.0,0.0,0.0,4,2025-08-07T11:27:08.571764
official_rag_prompt_engineering_20250807_112007,expert_role,79,What kind of arches does Norman architecture have?,rounded,archaeologist,0.0,0.0,0.0,1,2025-08-07T11:27:08.928141
official_rag_prompt_engineering_20250807_112007,expert_role,80,What architecture type came after Norman in England?,Early Gothic,romanesque architecture,0.0,0.0,0.0,2,2025-08-07T11:27:09.431487
official_rag_prompt_engineering_20250807_112007,expert_role,81,What architecture type came before Norman in England?,Anglo-Saxon,romanesque architecture,0.0,0.0,0.0,2,2025-08-07T11:27:09.816121
official_rag_prompt_engineering_20250807_112007,expert_role,82,What place had the Norman Arab architectural style?,Sicily,abbasid samarra,0.0,0.0,0.0,2,2025-08-07T11:27:10.431155
official_rag_prompt_engineering_20250807_112007,expert_role,83,When did the church reform begin?,early 11th century,"april 28, 2010",0.0,0.0,0.0,3,2025-08-07T11:27:10.999961
official_rag_prompt_engineering_20250807_112007,expert_role,84,Who used the church to unify themselves?,dukes,jesus,0.0,0.0,0.0,1,2025-08-07T11:27:11.452089
official_rag_prompt_engineering_20250807_112007,expert_role,85,When were the French wars of religion?,16th century,1960s and early 1970s,0.0,0.0,0.0,4,2025-08-07T11:27:11.984529
official_rag_prompt_engineering_20250807_112007,expert_role,86,What kind of needlework was used in the creation of the Bayeux Tapestry?,embroidery,embroidered,0.0,0.0,0.0,1,2025-08-07T11:27:12.348289
official_rag_prompt_engineering_20250807_112007,expert_role,87,What is Norman art's most well known piece?,Bayeux Tapestry,portrait,0.0,0.0,0.0,1,2025-08-07T11:27:12.972969
official_rag_prompt_engineering_20250807_112007,expert_role,88,Who commissioned the Tapestry?,Odo,who,0.0,0.0,0.0,1,2025-08-07T11:27:13.377529
official_rag_prompt_engineering_20250807_112007,expert_role,89,What is the most important type of Norman art preserved in churches?,mosaics,architecture,0.0,0.0,0.0,1,2025-08-07T11:27:13.800379
official_rag_prompt_engineering_20250807_112007,expert_role,90,In what century did important classical music developments occur in Normandy?,11th,18th century,0.0,0.0,0.0,2,2025-08-07T11:27:14.541656
official_rag_prompt_engineering_20250807_112007,expert_role,91,Who were the two abbots at Fécamp Abbey?,William of Volpiano and John of Ravenna,", however,",0.0,0.0,0.0,2,2025-08-07T11:27:14.847887
official_rag_prompt_engineering_20250807_112007,expert_role,92,Where did the monks flee to?,southern Italy,italy,0.0,0.6666666666666666,0.5,1,2025-08-07T11:27:15.330345
official_rag_prompt_engineering_20250807_112007,expert_role,93,What monastery did the Saint-Evroul monks establish in Italy?,Latin monastery at Sant'Eufemia.,what turns you on?,0.0,0.0,0.0,4,2025-08-07T11:27:15.743583
official_rag_prompt_engineering_20250807_112007,expert_role,94,Who patronized the monks in Italy? ,Robert Guiscard,pope alexander iii,0.0,0.0,0.0,3,2025-08-07T11:27:16.298563
official_rag_prompt_engineering_20250807_112007,expert_role,95,What tradition were the Saint-Evroul monks known for?,singing,the doctrine of the trinity,0.0,0.0,0.0,5,2025-08-07T11:27:16.722630
official_rag_prompt_engineering_20250807_112007,expert_role,96,What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship?,Computational complexity theory,computational complexity theory,1.0,1.0,1.0,3,2025-08-07T11:27:17.276876
official_rag_prompt_engineering_20250807_112007,expert_role,97,By what main attribute are computational problems classified utilizing computational complexity theory? ,inherent difficulty,difficult to solve,0.0,0.0,0.0,3,2025-08-07T11:27:17.647103
official_rag_prompt_engineering_20250807_112007,expert_role,98,What is the term for a task that generally lends itself to being solved by a computer?,computational problems,a human expert,0.0,0.0,0.0,3,2025-08-07T11:27:18.143829
official_rag_prompt_engineering_20250807_112007,expert_role,99,What measure of a computational problem broadly defines the inherent difficulty of the solution?,if its solution requires significant resources,turing degree,0.0,0.0,0.0,2,2025-08-07T11:27:18.590955
official_rag_prompt_engineering_20250807_112007,expert_role,100,What method is used to intuitively assess or quantify the amount of resources required to solve a computational problem?,mathematical models of computation,data interpretation,0.0,0.0,0.0,2,2025-08-07T11:27:19.017949
