experiment_id,template,template_purpose,question_id,question,formatted_prompt,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,timestamp
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,553,Can BSkyB veto the presence of channels on their EPG,"Give a factual, concise answer to: Can BSkyB veto the presence of channels on their EPG",no,the question is not a question,0.0,0.0,0.0,6,2025-07-11T12:37:33.281529
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,554,Does BSkyB carry any control over a channels content,"Give a factual, concise answer to: Does BSkyB carry any control over a channels content",not,the question,0.0,0.0,0.0,2,2025-07-11T12:37:33.792017
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,555,Does BSkyB carry any control over the picture quality of a channel,"Give a factual, concise answer to: Does BSkyB carry any control over the picture quality of a channel",not,not a reliable source,0.0,0.4,1.0,4,2025-07-11T12:37:34.678362
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,556,When was BSkyB's digital service launched,"Give a factual, concise answer to: When was BSkyB's digital service launched",1 October 1998,2013,0.0,0.0,0.0,1,2025-07-11T12:37:35.534074
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,557,What was the name of BSkyB's digital service launched under,"Give a factual, concise answer to: What was the name of BSkyB's digital service launched under",Sky Digital,what turns you on?,0.0,0.0,0.0,4,2025-07-11T12:37:36.361023
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,558,What did BSkyB name their interactive service,"Give a factual, concise answer to: What did BSkyB name their interactive service",Sky Active,what turns you on?,0.0,0.0,0.0,4,2025-07-11T12:37:37.045443
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,559,Who did BSkyB compete with initially,"Give a factual, concise answer to: Who did BSkyB compete with initially",ONdigital,björn ulvaeus,0.0,0.0,0.0,2,2025-07-11T12:37:38.057447
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,560,Within the 30 days how many digiboxes had been sold,"Give a factual, concise answer to: Within the 30 days how many digiboxes had been sold","100,000",what turns you on?,0.0,0.0,0.0,4,2025-07-11T12:37:38.838746
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,561,When was virgin media rebranded from NTL Telewest,"Give a factual, concise answer to: When was virgin media rebranded from NTL Telewest",2007,1992,0.0,0.0,0.0,1,2025-07-11T12:37:39.423519
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,562,what was NTL Telewest re-branded to in 2007,"Give a factual, concise answer to: what was NTL Telewest re-branded to in 2007",Virgin Media,virgin media,1.0,1.0,1.0,2,2025-07-11T12:37:40.197445
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,563,What did Virgin Media concentrate on instead of offering linear channels,"Give a factual, concise answer to: What did Virgin Media concentrate on instead of offering linear channels",Video On Demand,what turns you on?,0.0,0.0,0.0,4,2025-07-11T12:37:41.069295
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,564,What was the one linear HD channel Virgin Media carried from November 2006 to July 2009,"Give a factual, concise answer to: What was the one linear HD channel Virgin Media carried from November 2006 to July 2009",BBC HD,what turns you on?,0.0,0.0,0.0,4,2025-07-11T12:37:41.745031
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,565,what was the name of the other HD channel Virgin media could carry in the future,"Give a factual, concise answer to: what was the name of the other HD channel Virgin media could carry in the future",Channel 4 HD,channel 32,0.0,0.4,0.3333333333333333,2,2025-07-11T12:37:42.497145
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,566,How many homes had BSkyB's direct-to-home satellite service available to them in 2010,"Give a factual, concise answer to: How many homes had BSkyB's direct-to-home satellite service available to them in 2010",10 million,"1,076,424",0.0,0.0,0.0,1,2025-07-11T12:37:43.432124
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,567,How large was the audience BSkyB said they could reach,"Give a factual, concise answer to: How large was the audience BSkyB said they could reach",25m,"an audience of 150,000,000",0.0,0.0,0.0,4,2025-07-11T12:37:44.342433
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,568,When did BSkyB first announce their target goal,"Give a factual, concise answer to: When did BSkyB first announce their target goal",August 2004,2009,0.0,0.0,0.0,1,2025-07-11T12:37:45.152560
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,569,What was the target percentage of households BSkyB wanted to reach,"Give a factual, concise answer to: What was the target percentage of households BSkyB wanted to reach",36%,60 % -- 70 %,0.0,0.0,0.0,5,2025-07-11T12:37:46.007748
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,570,What was happening to subscriber numbers in other areas of europe,"Give a factual, concise answer to: What was happening to subscriber numbers in other areas of europe",flattened,decreased,0.0,0.0,0.0,1,2025-07-11T12:37:46.764155
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,571,What did Alec Shelbrooke propose payments of benefits to be made on,"Give a factual, concise answer to: What did Alec Shelbrooke propose payments of benefits to be made on",Welfare Cash Card,"january 1, 1956",0.0,0.0,0.0,3,2025-07-11T12:37:47.619384
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,572,What could the Supplemental Nutrition Assistance Program purchase,"Give a factual, concise answer to: What could the Supplemental Nutrition Assistance Program purchase",essentials,food,0.0,0.0,0.0,1,2025-07-11T12:37:48.463966
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,573,what did the UK parliment hear that a subscription to BSkyB was,"Give a factual, concise answer to: what did the UK parliment hear that a subscription to BSkyB was",often damaging,aston smith,0.0,0.0,0.0,2,2025-07-11T12:37:49.181625
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,574,What was the UK governments benefits agenchy checking in 2012,"Give a factual, concise answer to: What was the UK governments benefits agenchy checking in 2012",Sky TV bills,what turns you on?,0.0,0.0,0.0,4,2025-07-11T12:37:49.883727
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,575,What did the benefits agency think sports channels on a TV bill meant,"Give a factual, concise answer to: What did the benefits agency think sports channels on a TV bill meant",a man's presence,what turns you on?,0.0,0.0,0.0,4,2025-07-11T12:37:50.753080
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,576,What were the annual carriage fees for the channels,"Give a factual, concise answer to: What were the annual carriage fees for the channels",£30m,$ carriage fee,0.0,0.0,0.0,3,2025-07-11T12:37:51.548182
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,577,Does the new deal include Video on demand and High Definition,"Give a factual, concise answer to: Does the new deal include Video on demand and High Definition",no,the key question,0.0,0.0,0.0,3,2025-07-11T12:37:52.299612
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,578,What company agreed to terminate high court proceedings with BSkyB,"Give a factual, concise answer to: What company agreed to terminate high court proceedings with BSkyB",Virgin Media,corporate social responsibility,0.0,0.0,0.0,3,2025-07-11T12:37:53.060537
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,579,What company agreed to terminate high court proceedings with Virgin Media,"Give a factual, concise answer to: What company agreed to terminate high court proceedings with Virgin Media",BSkyB,2018,0.0,0.0,0.0,1,2025-07-11T12:37:53.632503
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,580,What were high court proceedings being held about,"Give a factual, concise answer to: What were high court proceedings being held about",basic channels,what is a dispute?,0.0,0.0,0.0,4,2025-07-11T12:37:54.343224
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,581,What kind of economy does Victoria have,"Give a factual, concise answer to: What kind of economy does Victoria have",diversified,highly diversified,0.0,0.6666666666666666,1.0,2,2025-07-11T12:37:55.156114
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,582,Where according to gross state product does Victoria rank in Australia,"Give a factual, concise answer to: Where according to gross state product does Victoria rank in Australia",second,second largest,0.0,0.6666666666666666,1.0,2,2025-07-11T12:37:55.834672
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,583,At what rank does GPS per capita set Victoria,"Give a factual, concise answer to: At what rank does GPS per capita set Victoria",fourth,11,0.0,0.0,0.0,1,2025-07-11T12:37:56.491376
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,584,What city in Victoria is called the sporting capital of Australia,"Give a factual, concise answer to: What city in Victoria is called the sporting capital of Australia",Melbourne,melbourne,1.0,1.0,1.0,1,2025-07-11T12:37:57.053770
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,585,What is the largest stadium in Australia,"Give a factual, concise answer to: What is the largest stadium in Australia",Melbourne Cricket Ground,stadium australia,0.0,0.0,0.0,2,2025-07-11T12:37:57.957650
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,586,Where is the Asian influence strongest in Victoria,"Give a factual, concise answer to: Where is the Asian influence strongest in Victoria",Bendigo,victoria,0.0,0.0,0.0,1,2025-07-11T12:37:58.897260
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,587,Where were the Lambing Flat riots,"Give a factual, concise answer to: Where were the Lambing Flat riots",New South Wales,"burrangong region, in new south wales",0.0,0.6666666666666666,1.0,6,2025-07-11T12:37:59.994613
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,588,Where was the 1857 riot,"Give a factual, concise answer to: Where was the 1857 riot",Buckland Valley,los angeles,0.0,0.0,0.0,2,2025-07-11T12:38:00.824266
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,589,How many miners died in the typhoid outbreak of 1854,"Give a factual, concise answer to: How many miners died in the typhoid outbreak of 1854","over 1,000","28,000",0.0,0.0,0.0,1,2025-07-11T12:38:01.632320
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,590,What were the conditions for miners in the gold fields in Victoria,"Give a factual, concise answer to: What were the conditions for miners in the gold fields in Victoria",cramped and unsanitary,food supplies,0.0,0.0,0.0,2,2025-07-11T12:38:02.287570
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,591,What kind of representational system does the Victorian Legislative Council have,"Give a factual, concise answer to: What kind of representational system does the Victorian Legislative Council have",multi-member proportional,proportional representation,0.0,0.5,0.5,2,2025-07-11T12:38:02.943456
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,592,How many electorates does the State of Victoria have,"Give a factual, concise answer to: How many electorates does the State of Victoria have",eight,88,0.0,0.0,0.0,1,2025-07-11T12:38:03.513833
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,593,How many representatives does each electorate have,"Give a factual, concise answer to: How many representatives does each electorate have",five,four,0.0,0.0,0.0,1,2025-07-11T12:38:04.349287
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,594,What is the term of office for each house member,"Give a factual, concise answer to: What is the term of office for each house member",four years,two years,0.0,0.5,0.5,2,2025-07-11T12:38:05.150287
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,595,How often are elections held for the Victorian Parliament,"Give a factual, concise answer to: How often are elections held for the Victorian Parliament",every four years,every two years,0.0,0.6666666666666666,0.6666666666666666,3,2025-07-11T12:38:05.852495
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,596,What political party is strongest in Melbourne's working class suburbs,"Give a factual, concise answer to: What political party is strongest in Melbourne's working class suburbs",Australian Labor Party,liberal party,0.0,0.4,0.3333333333333333,2,2025-07-11T12:38:06.347508
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,597,What party is strongest in Melbourne's affluent areas,"Give a factual, concise answer to: What party is strongest in Melbourne's affluent areas",Liberal Party,liberal party,1.0,1.0,1.0,2,2025-07-11T12:38:06.941971
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,598,Which party is strongest in Victoria's northwestern and eastern regions,"Give a factual, concise answer to: Which party is strongest in Victoria's northwestern and eastern regions",National Party,liberal,0.0,0.0,0.0,1,2025-07-11T12:38:07.424438
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,599,What party rules in Melbourne's inner regions,"Give a factual, concise answer to: What party rules in Melbourne's inner regions",The Greens,liberals,0.0,0.0,0.0,1,2025-07-11T12:38:08.020215
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,600,What party is favored in Bedigo and Geelong,"Give a factual, concise answer to: What party is favored in Bedigo and Geelong",Labor,labor,1.0,1.0,1.0,1,2025-07-11T12:38:08.949243
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,601,What percentage of Victorians are Christian,"Give a factual, concise answer to: What percentage of Victorians are Christian",61.1%,20 -- 30 %,0.0,0.0,0.0,4,2025-07-11T12:38:09.753871
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,602,How many Victorians are Catholic,"Give a factual, concise answer to: How many Victorians are Catholic",26.7%,four,0.0,0.0,0.0,1,2025-07-11T12:38:10.321168
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,603,What is Victoria's largest non-Christian religion,"Give a factual, concise answer to: What is Victoria's largest non-Christian religion",Buddhism,catholicism,0.0,0.0,0.0,1,2025-07-11T12:38:11.027976
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,604,How many Victorians are Buddhist,"Give a factual, concise answer to: How many Victorians are Buddhist","168,637",four,0.0,0.0,0.0,1,2025-07-11T12:38:11.536685
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,605,How many Victorians are non-religious,"Give a factual, concise answer to: How many Victorians are non-religious",20%,many,0.0,0.0,0.0,1,2025-07-11T12:38:12.317482
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,606,Where in Australia is Victoria located,"Give a factual, concise answer to: Where in Australia is Victoria located",south-east,south australia,0.0,0.0,0.0,2,2025-07-11T12:38:13.091453
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,607,How does Victoria rank as to population density,"Give a factual, concise answer to: How does Victoria rank as to population density",most densely populated,7,0.0,0.0,0.0,1,2025-07-11T12:38:13.722468
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,608,How populous is Victoria compared to other Australian states,"Give a factual, concise answer to: How populous is Victoria compared to other Australian states",second,"1,089,000",0.0,0.0,0.0,1,2025-07-11T12:38:14.627034
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,609,What city is the capital of Victoria,"Give a factual, concise answer to: What city is the capital of Victoria",Melbourne,victoria,0.0,0.0,0.0,1,2025-07-11T12:38:15.385085
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,610,"Compared to other Australian cities, what is the size of Melbourne","Give a factual, concise answer to: Compared to other Australian cities, what is the size of Melbourne",second-largest,cities,0.0,0.0,0.0,1,2025-07-11T12:38:15.954379
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,611,What is the term for the original Aboriginal people of Victoria,"Give a factual, concise answer to: What is the term for the original Aboriginal people of Victoria",Koori,native americans,0.0,0.0,0.0,2,2025-07-11T12:38:16.561896
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,612,When did Great Britain claim Australia?,"Give a factual, concise answer to: When did Great Britain claim Australia?",1788,1939,0.0,0.0,0.0,1,2025-07-11T12:38:17.144530
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,613,Where was Victoria first set to be located in Australia,"Give a factual, concise answer to: Where was Victoria first set to be located in Australia",New South Wales,1851,0.0,0.0,0.0,1,2025-07-11T12:38:17.885197
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,614,Where was the first settlement in Victoria,"Give a factual, concise answer to: Where was the first settlement in Victoria",Sullivan Bay,sullivan bay,1.0,1.0,1.0,2,2025-07-11T12:38:18.931741
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,615,When was Victoria first settled,"Give a factual, concise answer to: When was Victoria first settled",1803,1826,0.0,0.0,0.0,1,2025-07-11T12:38:19.600580
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,616,How much Victorian farmland is farmed in grains,"Give a factual, concise answer to: How much Victorian farmland is farmed in grains","26,000 square kilometres",21.5 %,0.0,0.0,0.0,2,2025-07-11T12:38:20.312129
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,617,What percentage of farmland grows wheat,"Give a factual, concise answer to: What percentage of farmland grows wheat",50%,20 -- 30 %,0.0,0.0,0.0,4,2025-07-11T12:38:21.064408
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,618,How much of Victoria's farmland grows hay,"Give a factual, concise answer to: How much of Victoria's farmland grows hay","6,000 square kilometres","6,000 square kilometres",1.0,1.0,1.0,3,2025-07-11T12:38:21.847891
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,619,How much does Victoria produce in Australian pears,"Give a factual, concise answer to: How much does Victoria produce in Australian pears",90%,"7,000,000",0.0,0.0,0.0,1,2025-07-11T12:38:22.746174
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,620,How many tonnes of tomatoes does Victoria produce,"Give a factual, concise answer to: How many tonnes of tomatoes does Victoria produce","270,000","12,000",0.0,0.0,0.0,1,2025-07-11T12:38:23.479511
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,621,When did Victoria enact its constitution,"Give a factual, concise answer to: When did Victoria enact its constitution",1975,1975,1.0,1.0,1.0,1,2025-07-11T12:38:24.065354
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,622,On what is Victoria's constitution based,"Give a factual, concise answer to: On what is Victoria's constitution based",1855 colonial constitution,the westminster system of responsible government,0.0,0.0,0.0,6,2025-07-11T12:38:24.930335
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,623,What group can amend the Victorian constitution,"Give a factual, concise answer to: What group can amend the Victorian constitution",Parliament of Victoria,"white, male landowners",0.0,0.0,0.0,3,2025-07-11T12:38:25.717091
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,624,What are the exceptions in the constitution  that require special considerations to amend,"Give a factual, concise answer to: What are the exceptions in the constitution  that require special considerations to amend","""entrenched"" provisions",the idea of single citizenship,0.0,0.0,0.0,5,2025-07-11T12:38:26.757796
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,625,What document formed the Parliament of Victoria,"Give a factual, concise answer to: What document formed the Parliament of Victoria",Victoria Constitution Act 1855,constitution of victoria,0.0,0.5714285714285715,0.5,3,2025-07-11T12:38:27.477891
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,626,What is the weather type of Mallee and upper Wimmera,"Give a factual, concise answer to: What is the weather type of Mallee and upper Wimmera",warmest regions,what turns you on?,0.0,0.0,0.0,4,2025-07-11T12:38:28.323929
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,627,What does the average temperatures exceed in the summer,"Give a factual, concise answer to: What does the average temperatures exceed in the summer",32 °C,year - round,0.0,0.0,0.0,3,2025-07-11T12:38:29.197410
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,628,How cold does this region of Victoria get in the winner,"Give a factual, concise answer to: How cold does this region of Victoria get in the winner",15 °C,around - 10 ° c,0.0,0.0,0.0,5,2025-07-11T12:38:29.860452
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,629,What is Victoria's highest monthly temperature,"Give a factual, concise answer to: What is Victoria's highest monthly temperature",48.8 °C,111 ° f,0.0,0.0,0.0,3,2025-07-11T12:38:30.674095
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,630,When was the heatwave in which Hopetoun recorded its highest temperature,"Give a factual, concise answer to: When was the heatwave in which Hopetoun recorded its highest temperature",2009,2001 to 2002,0.0,0.0,0.0,3,2025-07-11T12:38:31.433966
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,631,What are public schools in Victoria,"Give a factual, concise answer to: What are public schools in Victoria",state or government,what turns you on?,0.0,0.0,0.0,4,2025-07-11T12:38:32.259307
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,632,What organization runs the public schools in Victoria?,"Give a factual, concise answer to: What organization runs the public schools in Victoria?",Victoria Department of Education,what turns you on?,0.0,0.0,0.0,4,2025-07-11T12:38:32.988938
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,633,"Since students do not pay tuition, what do they have to pay for schooling in Victoria","Give a factual, concise answer to: Since students do not pay tuition, what do they have to pay for schooling in Victoria",some extra costs,tuition payments,0.0,0.0,0.0,2,2025-07-11T12:38:33.574067
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,634,What church runs some private schools in Victoria,"Give a factual, concise answer to: What church runs some private schools in Victoria",Roman Catholic Church,catholic church,0.0,0.8,0.6666666666666666,2,2025-07-11T12:38:34.456272
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,635,What government set standards do all schools have to meet,"Give a factual, concise answer to: What government set standards do all schools have to meet",curriculum,learning standards,0.0,0.0,0.0,2,2025-07-11T12:38:35.052872
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,636,What type of manufacturing plant is Victoria soon losing,"Give a factual, concise answer to: What type of manufacturing plant is Victoria soon losing",major car brands,car manufacturing industry,0.0,0.3333333333333333,0.3333333333333333,3,2025-07-11T12:38:35.599165
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,637,When has Toyota said it will close its Victoria plant,"Give a factual, concise answer to: When has Toyota said it will close its Victoria plant",2017,by the end of 2017,0.0,0.33333333333333337,1.0,5,2025-07-11T12:38:36.464986
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,638,When did Holden announce that it will close its Victoria plant,"Give a factual, concise answer to: When did Holden announce that it will close its Victoria plant",May 2013,august 2017,0.0,0.0,0.0,2,2025-07-11T12:38:37.264445
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,639,When will Ford's manufacturing plants close,"Give a factual, concise answer to: When will Ford's manufacturing plants close",October 2016,by 2012,0.0,0.0,0.0,2,2025-07-11T12:38:37.984225
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,640,What brand of car is manufactured in Broadmeadows,"Give a factual, concise answer to: What brand of car is manufactured in Broadmeadows",Ford,sport,0.0,0.0,0.0,1,2025-07-11T12:38:38.784822
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,641,How high are Victoria's alpine regions,"Give a factual, concise answer to: How high are Victoria's alpine regions","2,000 m","1,811 ft",0.0,0.0,0.0,2,2025-07-11T12:38:39.657436
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,642,What is the highest peak in Victoria,"Give a factual, concise answer to: What is the highest peak in Victoria",Mount Bogong,mount bogong,1.0,1.0,1.0,2,2025-07-11T12:38:40.357029
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,643,How high is Victoria's Mount Bogong,"Give a factual, concise answer to: How high is Victoria's Mount Bogong","1,986 m","1,811 ft",0.0,0.0,0.0,2,2025-07-11T12:38:41.240297
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,644,What type of topological systems are found in numbers in Victoria,"Give a factual, concise answer to: What type of topological systems are found in numbers in Victoria",river systems,innermost loop,0.0,0.0,0.0,2,2025-07-11T12:38:42.140382
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,645,What is the Victoria state bird,"Give a factual, concise answer to: What is the Victoria state bird",helmeted honeyeater,cedar waxwings,0.0,0.0,0.0,2,2025-07-11T12:38:43.448375
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,646,Where is the coldest section of Victoria,"Give a factual, concise answer to: Where is the coldest section of Victoria",Victorian Alps,south shoreline of victoria,0.0,0.0,0.0,4,2025-07-11T12:38:44.278266
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,647,Of what mountain system are the Victorian Alps a part,"Give a factual, concise answer to: Of what mountain system are the Victorian Alps a part",Great Dividing Range,great dividing range,1.0,1.0,1.0,3,2025-07-11T12:38:45.155339
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,648,In what direction does the mountain system extend,"Give a factual, concise answer to: In what direction does the mountain system extend",east-west,north,0.0,0.0,0.0,1,2025-07-11T12:38:45.939696
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,649,What is the temperature in the highest portion of the mountain range in winter,"Give a factual, concise answer to: What is the temperature in the highest portion of the mountain range in winter",below 0 °C,around - 10 ° c,0.0,0.0,0.0,5,2025-07-11T12:38:46.509619
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,650,What is the lowest recorded temperature in Victoria,"Give a factual, concise answer to: What is the lowest recorded temperature in Victoria",−11.7 °C,around - 10 ° f,0.0,0.0,0.0,5,2025-07-11T12:38:47.213216
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,651,Who owns the rail lines in Victoria,"Give a factual, concise answer to: Who owns the rail lines in Victoria",government-owned,australian government,0.0,0.0,0.0,2,2025-07-11T12:38:48.075600
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,652,Which rail line operates in Melbourne,"Give a factual, concise answer to: Which rail line operates in Melbourne",Metro Trains Melbourne,melbourne suburban railway network,0.0,0.28571428571428575,0.3333333333333333,4,2025-07-11T12:38:48.955884
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,653,What entity owns V/Line,"Give a factual, concise answer to: What entity owns V/Line",Victorian Government,united states department of defense,0.0,0.0,0.0,5,2025-07-11T12:38:49.720054
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,654,What type of rail line is Pacific National,"Give a factual, concise answer to: What type of rail line is Pacific National",freight services,transcontinental railway,0.0,0.0,0.0,2,2025-07-11T12:38:50.317048
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,655,What kind of rail system is Metro Trains Melbourne,"Give a factual, concise answer to: What kind of rail system is Metro Trains Melbourne",passenger,a mixed - grade commuter and freight train system,0.0,0.0,0.0,9,2025-07-11T12:38:51.553887
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,656,How many seats does Victoria have in the Australian House of Representatives,"Give a factual, concise answer to: How many seats does Victoria have in the Australian House of Representatives",37,128,0.0,0.0,0.0,1,2025-07-11T12:38:52.274728
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,657,How many seats does Victoria have in the Senate,"Give a factual, concise answer to: How many seats does Victoria have in the Senate",12,40,0.0,0.0,0.0,1,2025-07-11T12:38:52.751741
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,658,What is the lower house of the Victorian parliament called,"Give a factual, concise answer to: What is the lower house of the Victorian parliament called",Legislative Assembly,the legislative assembly,0.0,0.8,1.0,3,2025-07-11T12:38:53.590518
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,659,What is the upper house of the Parliament of Victoria called,"Give a factual, concise answer to: What is the upper house of the Parliament of Victoria called",Legislative Council,legislative council,1.0,1.0,1.0,2,2025-07-11T12:38:54.336684
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,660,Who is the current Governor of Victoria,"Give a factual, concise answer to: Who is the current Governor of Victoria",Linda Dessau,linda dessau,1.0,1.0,1.0,2,2025-07-11T12:38:55.269418
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,661,On what date was Victoria declared independent from New South Wales,"Give a factual, concise answer to: On what date was Victoria declared independent from New South Wales",1 July 1851,1901,0.0,0.0,0.0,1,2025-07-11T12:38:56.048769
seven_template_20250711_121522,precise_instruction,Explicit instruction for precision and brevity,662,When was gold found near Ballarat,"Give a factual, concise answer to: When was gold found near Ballarat",1851,1851,1.0,1.0,1.0,1,2025-07-11T12:38:56.656057
