experiment_id,template,question_id,question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,question_type,timestamp
targeted_fix_20250814_051741,context_guided,4,How do computers work?,they process information using electrical circuits,what turns you on?,0.0,0.0,0.0,4,Synthesis should give better explanation,2025-08-14T05:24:35.419514
targeted_fix_20250814_051741,context_guided,5,Name three colors,red blue green,green,0.0,0.5,0.3333333333333333,1,Clear instruction should structure answer,2025-08-14T05:24:35.703954
targeted_fix_20250814_051741,context_guided,6,List two animals,cat dog,cat,0.0,0.6666666666666666,0.5,1,Clear instruction should help with listing,2025-08-14T05:24:35.983890
targeted_fix_20250814_051741,context_guided,7,Why is water important?,essential for life and survival,why is water important?,0.0,0.0,0.0,4,Context should provide better reasoning,2025-08-14T05:24:36.267214
targeted_fix_20250814_051741,context_guided,8,What makes plants green?,chlorophyll,what makes plants green,0.0,0.0,0.0,4,Context should identify specific cause,2025-08-14T05:24:36.563721
targeted_fix_20250814_051741,context_guided,9,Is the Earth round?,yes,what turns you on?,0.0,0.0,0.0,4,Direct confidence should be clear,2025-08-14T05:24:36.846963
targeted_fix_20250814_051741,context_guided,10,Do birds fly?,yes,the basic question,0.0,0.0,0.0,3,Direct answer should be confident,2025-08-14T05:24:37.116548
targeted_fix_20250814_051741,context_guided,11,What are the primary colors?,red yellow blue,red,0.0,0.5,0.3333333333333333,1,Structure should organize the list,2025-08-14T05:24:37.369189
targeted_fix_20250814_051741,context_guided,12,In what country is Normandy located?,France,france,1.0,1.0,1.0,1,SQuAD baseline,2025-08-14T05:24:37.610647
targeted_fix_20250814_051741,context_guided,13,When were the Normans in Normandy?,10th and 11th centuries,the 10th and 13th centuries,0.0,0.6666666666666665,0.75,5,SQuAD baseline,2025-08-14T05:24:37.933891
targeted_fix_20250814_051741,context_guided,14,From which countries did the Norse originate?,"Denmark, Iceland and Norway",scandinavia,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:38.202779
targeted_fix_20250814_051741,context_guided,15,Who was the Norse leader?,Rollo,who was the norse leader,0.0,0.0,0.0,5,SQuAD baseline,2025-08-14T05:24:39.155623
targeted_fix_20250814_051741,context_guided,16,What century did the Normans first gain their separate identity?,10th century,the ninth century,0.0,0.4,0.5,3,SQuAD baseline,2025-08-14T05:24:39.538367
targeted_fix_20250814_051741,context_guided,17,Who was the duke in the battle of Hastings?,William the Conqueror,normandy duke of normandy,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:24:39.831718
targeted_fix_20250814_051741,context_guided,18,Who ruled the duchy of Normandy,Richard I,king charles iii,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T05:24:40.133186
targeted_fix_20250814_051741,context_guided,19,What religion were the Normans,Catholic,catholicism,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:40.452184
targeted_fix_20250814_051741,context_guided,20,What is the original meaning of the word Norman?,Viking,norman,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:40.771468
targeted_fix_20250814_051741,context_guided,21,When was the Latin version of the word Norman first recorded?,9th century,in 1024,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:24:41.086892
targeted_fix_20250814_051741,context_guided,22,When was the Duchy of Normandy founded?,911,1066,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:41.373870
targeted_fix_20250814_051741,context_guided,23,Who did Rollo sign the treaty of Saint-Clair-sur-Epte with?,King Charles III,charles the simple,0.0,0.3333333333333333,0.3333333333333333,3,SQuAD baseline,2025-08-14T05:24:41.618084
targeted_fix_20250814_051741,context_guided,24,What river originally bounded the Duchy,Seine,tennessee river,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:24:41.843715
targeted_fix_20250814_051741,context_guided,25,Who upon arriving gave the original viking settlers a common identity?,Rollo,the Normans,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:24:42.041833
targeted_fix_20250814_051741,context_guided,26,What was the Norman religion?,Catholicism,normanism,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:42.247997
targeted_fix_20250814_051741,context_guided,27,What part of France were the Normans located?,north,normandy,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:42.464873
targeted_fix_20250814_051741,context_guided,28,What was one of the Norman's major exports?,fighting horsemen,foodstuffs,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:42.658392
targeted_fix_20250814_051741,context_guided,29,"Who was the Normans' main enemy in Italy, the Byzantine Empire and Armenia?",Seljuk Turks,the byzantine empire,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T05:24:42.879718
targeted_fix_20250814_051741,context_guided,30,When did Herve serve as a Byzantine general?,1050s,during the byzantine war,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:24:43.106463
targeted_fix_20250814_051741,context_guided,31,When did Robert Crispin go up against the Turks?,1060s,2003,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:43.247831
targeted_fix_20250814_051741,context_guided,32,Who ruined Roussel de Bailleul's plans for an independent state?,Alexius Komnenos,ask the question,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T05:24:43.409118
targeted_fix_20250814_051741,context_guided,33,What was the name of the Norman castle?,Afranji,neuschwanstein castle,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:24:43.636950
targeted_fix_20250814_051741,context_guided,34,Who was the leader when the Franks entered the Euphrates valley?,Oursel,roosevelt,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:43.835045
targeted_fix_20250814_051741,context_guided,35,Who did the Normans team up with in Anatolia?,Turkish forces,turkey,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:44.034843
targeted_fix_20250814_051741,context_guided,36,What were the origins of the Raouliii family?,Norman mercenary,normandy,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:44.610338
targeted_fix_20250814_051741,context_guided,37,What was the name of the count of Apulia ,Robert Guiscard,( last ) frederick iii,0.0,0.0,0.0,5,SQuAD baseline,2025-08-14T05:24:45.462335
targeted_fix_20250814_051741,context_guided,38,When did Dyrrachium  fall to the Normans?,1082,180 bc,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:24:45.818923
targeted_fix_20250814_051741,context_guided,39,How many men were in Robert's army?,"30,000",about a million men,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:24:46.073937
targeted_fix_20250814_051741,context_guided,40,Where did the Normans and Byzantines sign the peace treaty?,Deabolis,in jaffa,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:24:46.352676
targeted_fix_20250814_051741,context_guided,41,Who was Robert's son?,Bohemond,robert's son,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:24:46.664882
targeted_fix_20250814_051741,context_guided,42,What river was Petrela located by?,Deabolis,river sita,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:24:46.925576
targeted_fix_20250814_051741,context_guided,43,When did the Normans attack Dyrrachium?,1185,2018,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:47.233509
targeted_fix_20250814_051741,context_guided,44,What was the naval base called?,Dyrrachium,naval air station,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T05:24:47.555760
targeted_fix_20250814_051741,context_guided,45,Where was Dyrrachium located?,the Adriatic,the fundamental question,0.0,0.4,0.5,3,SQuAD baseline,2025-08-14T05:24:47.823010
targeted_fix_20250814_051741,context_guided,46,Who did Emma Marry?,King Ethelred II,mr. knightley,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:24:48.116411
targeted_fix_20250814_051741,context_guided,47,Who was Emma's brother?,Duke Richard II,ellen,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:48.593352
targeted_fix_20250814_051741,context_guided,48,To where did Ethelred flee?,Normandy,to return to england,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:24:49.307593
targeted_fix_20250814_051741,context_guided,49,Who kicked Ethelred out?,Sweyn Forkbeard,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:24:50.113347
targeted_fix_20250814_051741,confident_direct,0,What is the capital of France?,Paris,paris,1.0,1.0,1.0,1,Simple fact - retrieval should help,2025-08-14T05:24:50.360155
targeted_fix_20250814_051741,confident_direct,1,Who wrote Romeo and Juliet?,William Shakespeare,william shakespeare,1.0,1.0,1.0,2,Basic fact - retrieval should be clear,2025-08-14T05:24:50.880721
targeted_fix_20250814_051741,confident_direct,2,What is 2 plus 2?,4,what turns you on?,0.0,0.0,0.0,4,Simple math - should be straightforward,2025-08-14T05:24:51.456248
targeted_fix_20250814_051741,confident_direct,3,What is photosynthesis?,process where plants make food from sunlight,to convert light energy into chemical energy,0.0,0.0,0.0,7,Knowledge synthesis should explain better,2025-08-14T05:24:51.817422
targeted_fix_20250814_051741,confident_direct,4,How do computers work?,they process information using electrical circuits,what turns you on?,0.0,0.0,0.0,4,Synthesis should give better explanation,2025-08-14T05:24:52.146979
targeted_fix_20250814_051741,confident_direct,5,Name three colors,red blue green,red,0.0,0.5,0.3333333333333333,1,Clear instruction should structure answer,2025-08-14T05:24:52.373390
targeted_fix_20250814_051741,confident_direct,6,List two animals,cat dog,rodents,0.0,0.0,0.0,1,Clear instruction should help with listing,2025-08-14T05:24:52.633568
targeted_fix_20250814_051741,confident_direct,7,Why is water important?,essential for life and survival,why is water important?,0.0,0.0,0.0,4,Context should provide better reasoning,2025-08-14T05:24:52.968721
targeted_fix_20250814_051741,confident_direct,8,What makes plants green?,chlorophyll,chlorophyll,1.0,1.0,1.0,1,Context should identify specific cause,2025-08-14T05:24:53.251842
targeted_fix_20250814_051741,confident_direct,9,Is the Earth round?,yes,is the earth round,0.0,0.0,0.0,4,Direct confidence should be clear,2025-08-14T05:24:53.570399
targeted_fix_20250814_051741,confident_direct,10,Do birds fly?,yes,,0.0,0.0,0.0,0,Direct answer should be confident,2025-08-14T05:24:53.810885
targeted_fix_20250814_051741,confident_direct,11,What are the primary colors?,red yellow blue,red,0.0,0.5,0.3333333333333333,1,Structure should organize the list,2025-08-14T05:24:54.055561
targeted_fix_20250814_051741,confident_direct,12,In what country is Normandy located?,France,france,1.0,1.0,1.0,1,SQuAD baseline,2025-08-14T05:24:54.376169
targeted_fix_20250814_051741,confident_direct,13,When were the Normans in Normandy?,10th and 11th centuries,10th century -- 15th century,0.0,0.25,0.25,5,SQuAD baseline,2025-08-14T05:24:54.771557
targeted_fix_20250814_051741,confident_direct,14,From which countries did the Norse originate?,"Denmark, Iceland and Norway",iceland,0.0,0.4,0.25,1,SQuAD baseline,2025-08-14T05:24:55.087926
targeted_fix_20250814_051741,confident_direct,15,Who was the Norse leader?,Rollo,who was the norse leader,0.0,0.0,0.0,5,SQuAD baseline,2025-08-14T05:24:55.494932
targeted_fix_20250814_051741,confident_direct,16,What century did the Normans first gain their separate identity?,10th century,the ninth century,0.0,0.4,0.5,3,SQuAD baseline,2025-08-14T05:24:55.883534
targeted_fix_20250814_051741,confident_direct,17,Who was the duke in the battle of Hastings?,William the Conqueror,william,0.0,0.5,0.3333333333333333,1,SQuAD baseline,2025-08-14T05:24:56.248735
targeted_fix_20250814_051741,confident_direct,18,Who ruled the duchy of Normandy,Richard I,the king of england,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:24:57.128812
targeted_fix_20250814_051741,confident_direct,19,What religion were the Normans,Catholic,catholicism,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:57.889767
targeted_fix_20250814_051741,confident_direct,20,What is the original meaning of the word Norman?,Viking,north,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:58.776291
targeted_fix_20250814_051741,confident_direct,21,When was the Latin version of the word Norman first recorded?,9th century,in 1024,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:24:59.127215
targeted_fix_20250814_051741,confident_direct,22,When was the Duchy of Normandy founded?,911,1066,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:24:59.611468
targeted_fix_20250814_051741,confident_direct,23,Who did Rollo sign the treaty of Saint-Clair-sur-Epte with?,King Charles III,charles the simple,0.0,0.3333333333333333,0.3333333333333333,3,SQuAD baseline,2025-08-14T05:24:59.923992
targeted_fix_20250814_051741,confident_direct,24,What river originally bounded the Duchy,Seine,river of british columbia,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:25:00.346088
targeted_fix_20250814_051741,confident_direct,25,Who upon arriving gave the original viking settlers a common identity?,Rollo,the Normans,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:00.635340
targeted_fix_20250814_051741,confident_direct,26,What was the Norman religion?,Catholicism,islam,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:00.990045
targeted_fix_20250814_051741,confident_direct,27,What part of France were the Normans located?,north,normandy,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:01.318937
targeted_fix_20250814_051741,confident_direct,28,What was one of the Norman's major exports?,fighting horsemen,cloth,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:01.556958
targeted_fix_20250814_051741,confident_direct,29,"Who was the Normans' main enemy in Italy, the Byzantine Empire and Armenia?",Seljuk Turks,byzantine empire,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:01.866841
targeted_fix_20250814_051741,confident_direct,30,When did Herve serve as a Byzantine general?,1050s,during the byzantine war,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:25:02.216860
targeted_fix_20250814_051741,confident_direct,31,When did Robert Crispin go up against the Turks?,1060s,2003,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:02.616817
targeted_fix_20250814_051741,confident_direct,32,Who ruined Roussel de Bailleul's plans for an independent state?,Alexius Komnenos,oliver cromwell,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:02.986366
targeted_fix_20250814_051741,confident_direct,33,What was the name of the Norman castle?,Afranji,château paris,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:03.447249
targeted_fix_20250814_051741,confident_direct,34,Who was the leader when the Franks entered the Euphrates valley?,Oursel,theudebert i,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:03.755102
targeted_fix_20250814_051741,confident_direct,35,Who did the Normans team up with in Anatolia?,Turkish forces,turkey,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:04.057678
targeted_fix_20250814_051741,confident_direct,36,What were the origins of the Raouliii family?,Norman mercenary,answers the question,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T05:25:04.413858
targeted_fix_20250814_051741,confident_direct,37,What was the name of the count of Apulia ,Robert Guiscard,tobey,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:04.700790
targeted_fix_20250814_051741,confident_direct,38,When did Dyrrachium  fall to the Normans?,1082,2011,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:05.026816
targeted_fix_20250814_051741,confident_direct,39,How many men were in Robert's army?,"30,000","350,000 and 150,000",0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T05:25:05.983551
targeted_fix_20250814_051741,confident_direct,40,Where did the Normans and Byzantines sign the peace treaty?,Deabolis,constantinople,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:06.701879
targeted_fix_20250814_051741,confident_direct,41,Who was Robert's son?,Bohemond,steffon,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:07.817096
targeted_fix_20250814_051741,confident_direct,42,What river was Petrela located by?,Deabolis,river sita,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:08.649247
targeted_fix_20250814_051741,confident_direct,43,When did the Normans attack Dyrrachium?,1185,2014,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:08.994169
targeted_fix_20250814_051741,confident_direct,44,What was the naval base called?,Dyrrachium,Guantanamo bay,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:09.302196
targeted_fix_20250814_051741,confident_direct,45,Where was Dyrrachium located?,the Adriatic,north america,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:09.647966
targeted_fix_20250814_051741,confident_direct,46,Who did Emma Marry?,King Ethelred II,matt willis,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:09.989593
targeted_fix_20250814_051741,confident_direct,47,Who was Emma's brother?,Duke Richard II,elliot reeve,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:10.299738
targeted_fix_20250814_051741,confident_direct,48,To where did Ethelred flee?,Normandy,to return to england,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:25:10.632939
targeted_fix_20250814_051741,confident_direct,49,Who kicked Ethelred out?,Sweyn Forkbeard,the old man,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T05:25:10.926446
targeted_fix_20250814_051741,structured_response,0,What is the capital of France?,Paris,paris,1.0,1.0,1.0,1,Simple fact - retrieval should help,2025-08-14T05:25:11.226699
targeted_fix_20250814_051741,structured_response,1,Who wrote Romeo and Juliet?,William Shakespeare,william shakespeare,1.0,1.0,1.0,2,Basic fact - retrieval should be clear,2025-08-14T05:25:11.544398
targeted_fix_20250814_051741,structured_response,2,What is 2 plus 2?,4,the binary interpretation of the numbers,0.0,0.0,0.0,6,Simple math - should be straightforward,2025-08-14T05:25:11.991145
targeted_fix_20250814_051741,structured_response,3,What is photosynthesis?,process where plants make food from sunlight,what turns you on?,0.0,0.0,0.0,4,Knowledge synthesis should explain better,2025-08-14T05:25:12.631368
targeted_fix_20250814_051741,structured_response,4,How do computers work?,they process information using electrical circuits,what turns you on?,0.0,0.0,0.0,4,Synthesis should give better explanation,2025-08-14T05:25:13.033918
targeted_fix_20250814_051741,structured_response,5,Name three colors,red blue green,red,0.0,0.5,0.3333333333333333,1,Clear instruction should structure answer,2025-08-14T05:25:13.335903
targeted_fix_20250814_051741,structured_response,6,List two animals,cat dog,cat,0.0,0.6666666666666666,0.5,1,Clear instruction should help with listing,2025-08-14T05:25:13.738031
targeted_fix_20250814_051741,structured_response,7,Why is water important?,essential for life and survival,water infinity,0.0,0.0,0.0,2,Context should provide better reasoning,2025-08-14T05:25:13.993604
targeted_fix_20250814_051741,structured_response,8,What makes plants green?,chlorophyll,what turns you on,0.0,0.0,0.0,4,Context should identify specific cause,2025-08-14T05:25:14.505034
targeted_fix_20250814_051741,structured_response,9,Is the Earth round?,yes,the question,0.0,0.0,0.0,2,Direct confidence should be clear,2025-08-14T05:25:15.196456
targeted_fix_20250814_051741,structured_response,10,Do birds fly?,yes,,0.0,0.0,0.0,0,Direct answer should be confident,2025-08-14T05:25:15.684775
targeted_fix_20250814_051741,structured_response,11,What are the primary colors?,red yellow blue,blue,0.0,0.5,0.3333333333333333,1,Structure should organize the list,2025-08-14T05:25:15.968735
targeted_fix_20250814_051741,structured_response,12,In what country is Normandy located?,France,france,1.0,1.0,1.0,1,SQuAD baseline,2025-08-14T05:25:16.276776
targeted_fix_20250814_051741,structured_response,13,When were the Normans in Normandy?,10th and 11th centuries,between the 10th and 13th centuries,0.0,0.6,0.75,6,SQuAD baseline,2025-08-14T05:25:16.681607
targeted_fix_20250814_051741,structured_response,14,From which countries did the Norse originate?,"Denmark, Iceland and Norway",iceland,0.0,0.4,0.25,1,SQuAD baseline,2025-08-14T05:25:17.186381
targeted_fix_20250814_051741,structured_response,15,Who was the Norse leader?,Rollo,the norse leader,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T05:25:17.719633
targeted_fix_20250814_051741,structured_response,16,What century did the Normans first gain their separate identity?,10th century,the european renaissance,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T05:25:18.655862
targeted_fix_20250814_051741,structured_response,17,Who was the duke in the battle of Hastings?,William the Conqueror,the duke of normandy,0.0,0.28571428571428575,0.3333333333333333,4,SQuAD baseline,2025-08-14T05:25:19.001493
targeted_fix_20250814_051741,structured_response,18,Who ruled the duchy of Normandy,Richard I,king,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:19.401324
targeted_fix_20250814_051741,structured_response,19,What religion were the Normans,Catholic,islam,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:19.729175
targeted_fix_20250814_051741,structured_response,20,What is the original meaning of the word Norman?,Viking,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:25:20.047490
targeted_fix_20250814_051741,structured_response,21,When was the Latin version of the word Norman first recorded?,9th century,in 1024,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:20.378995
targeted_fix_20250814_051741,structured_response,22,When was the Duchy of Normandy founded?,911,987,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:20.630146
targeted_fix_20250814_051741,structured_response,23,Who did Rollo sign the treaty of Saint-Clair-sur-Epte with?,King Charles III,the franks,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:20.963963
targeted_fix_20250814_051741,structured_response,24,What river originally bounded the Duchy,Seine,the rio de janeiro,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:25:21.313954
targeted_fix_20250814_051741,structured_response,25,Who upon arriving gave the original viking settlers a common identity?,Rollo,the question,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:21.647660
targeted_fix_20250814_051741,structured_response,26,What was the Norman religion?,Catholicism,islam,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:22.390488
targeted_fix_20250814_051741,structured_response,27,What part of France were the Normans located?,north,northern france,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:23.455737
targeted_fix_20250814_051741,structured_response,28,What was one of the Norman's major exports?,fighting horsemen,foodstuffs,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:24.077792
targeted_fix_20250814_051741,structured_response,29,"Who was the Normans' main enemy in Italy, the Byzantine Empire and Armenia?",Seljuk Turks,byzantine empire,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:24.538029
targeted_fix_20250814_051741,structured_response,30,When did Herve serve as a Byzantine general?,1050s,1984 -- 86,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T05:25:25.191973
targeted_fix_20250814_051741,structured_response,31,When did Robert Crispin go up against the Turks?,1060s,2017,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:25.447670
targeted_fix_20250814_051741,structured_response,32,Who ruined Roussel de Bailleul's plans for an independent state?,Alexius Komnenos,his idea of kingship,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:25:25.759808
targeted_fix_20250814_051741,structured_response,33,What was the name of the Norman castle?,Afranji,the classic roman republic,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:25:26.047268
targeted_fix_20250814_051741,structured_response,34,Who was the leader when the Franks entered the Euphrates valley?,Oursel,charles martel,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:26.339979
targeted_fix_20250814_051741,structured_response,35,Who did the Normans team up with in Anatolia?,Turkish forces,turkey,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:26.747337
targeted_fix_20250814_051741,structured_response,36,What were the origins of the Raouliii family?,Norman mercenary,norman origin,0.0,0.5,0.5,2,SQuAD baseline,2025-08-14T05:25:27.309124
targeted_fix_20250814_051741,structured_response,37,What was the name of the count of Apulia ,Robert Guiscard,( last ) frederick iii,0.0,0.0,0.0,5,SQuAD baseline,2025-08-14T05:25:27.735699
targeted_fix_20250814_051741,structured_response,38,When did Dyrrachium  fall to the Normans?,1082,what turns you on?,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:25:28.137936
targeted_fix_20250814_051741,structured_response,39,How many men were in Robert's army?,"30,000","3,000 infantry and 300 horsemen",0.0,0.0,0.0,5,SQuAD baseline,2025-08-14T05:25:28.622129
targeted_fix_20250814_051741,structured_response,40,Where did the Normans and Byzantines sign the peace treaty?,Deabolis,constantinople,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:29.106882
targeted_fix_20250814_051741,structured_response,41,Who was Robert's son?,Bohemond,robert's son,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:29.922853
targeted_fix_20250814_051741,structured_response,42,What river was Petrela located by?,Deabolis,river sitka,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:31.036187
targeted_fix_20250814_051741,structured_response,43,When did the Normans attack Dyrrachium?,1185,the battle of dyrrachium,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:25:31.557582
targeted_fix_20250814_051741,structured_response,44,What was the naval base called?,Dyrrachium,naval base or fort,0.0,0.0,0.0,4,SQuAD baseline,2025-08-14T05:25:32.011780
targeted_fix_20250814_051741,structured_response,45,Where was Dyrrachium located?,the Adriatic,the fundamental question,0.0,0.4,0.5,3,SQuAD baseline,2025-08-14T05:25:32.523216
targeted_fix_20250814_051741,structured_response,46,Who did Emma Marry?,King Ethelred II,the question,0.0,0.0,0.0,2,SQuAD baseline,2025-08-14T05:25:32.852129
targeted_fix_20250814_051741,structured_response,47,Who was Emma's brother?,Duke Richard II,the fundamental question,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T05:25:33.226465
targeted_fix_20250814_051741,structured_response,48,To where did Ethelred flee?,Normandy,the king's question,0.0,0.0,0.0,3,SQuAD baseline,2025-08-14T05:25:33.552622
targeted_fix_20250814_051741,structured_response,49,Who kicked Ethelred out?,Sweyn Forkbeard,ethelred,0.0,0.0,0.0,1,SQuAD baseline,2025-08-14T05:25:33.837968
targeted_fix_20250814_051741,basic,0,What is the capital of France?,Paris,paris,1.0,1.0,1.0,1,Simple fact - retrieval should help,2025-08-14T05:25:34.106341
targeted_fix_20250814_051741,basic,1,Who wrote Romeo and Juliet?,William Shakespeare,william shakespeare,1.0,1.0,1.0,2,Basic fact - retrieval should be clear,2025-08-14T05:25:34.429245
targeted_fix_20250814_051741,basic,2,What is 2 plus 2?,4,factorials n!,0.0,0.0,0.0,2,Simple math - should be straightforward,2025-08-14T05:25:34.965845
targeted_fix_20250814_051741,basic,3,What is photosynthesis?,process where plants make food from sunlight,to convert light energy into chemical energy,0.0,0.0,0.0,7,Knowledge synthesis should explain better,2025-08-14T05:25:35.587908
targeted_fix_20250814_051741,basic,4,How do computers work?,they process information using electrical circuits,numerical interpretation of numbers,0.0,0.0,0.0,4,Synthesis should give better explanation,2025-08-14T05:25:35.940091
targeted_fix_20250814_051741,basic,5,Name three colors,red blue green,white,0.0,0.0,0.0,1,Clear instruction should structure answer,2025-08-14T05:25:36.460147
targeted_fix_20250814_051741,basic,6,List two animals,cat dog,amphibians,0.0,0.0,0.0,1,Clear instruction should help with listing,2025-08-14T05:25:36.781661
targeted_fix_20250814_051741,basic,7,Why is water important?,essential for life and survival,all living things require water,0.0,0.0,0.0,5,Context should provide better reasoning,2025-08-14T05:25:37.165896
targeted_fix_20250814_051741,basic,8,What makes plants green?,chlorophyll,chlorophyll,1.0,1.0,1.0,1,Context should identify specific cause,2025-08-14T05:25:38.284480
targeted_fix_20250814_051741,basic,9,Is the Earth round?,yes,ellipse,0.0,0.0,0.0,1,Direct confidence should be clear,2025-08-14T05:25:39.072914
targeted_fix_20250814_051741,basic,10,Do birds fly?,yes,bird flight,0.0,0.0,0.0,2,Direct answer should be confident,2025-08-14T05:25:39.585787
targeted_fix_20250814_051741,basic,11,What are the primary colors?,red yellow blue,blue,0.0,0.5,0.3333333333333333,1,Structure should organize the list,2025-08-14T05:25:39.800121
targeted_fix_20250814_051741,basic,12,In what country is Normandy located?,France,france,1.0,1.0,1.0,1,SQuAD baseline,2025-08-14T05:25:40.089655
targeted_fix_20250814_051741,basic,13,When were the Normans in Normandy?,10th and 11th centuries,9th century -- 9th century,0.0,0.0,0.0,5,SQuAD baseline,2025-08-14T05:25:40.431254
