experiment_id,template,question_id,question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,question_type,timestamp
minimal_20250710_003817,question_mark,358,"Although southern california consts of a heavily developed urban environment, how much of it has been left undeveloped?",vast areas,much of it has been left undeveloped,0.0,0.0,0.0,7,SQuAD baseline,2025-07-10T00:46:12.445039
minimal_20250710_003817,question_mark,359,"Southern Californian communities are well known to be large, spread - out, and what other characteristic?",suburban,urban agglomeration,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:12.749275
minimal_20250710_003817,question_mark,360,"Outside of its use of automobiles, what else is southern California famous for using?",highways,suburban communities,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:13.120566
minimal_20250710_003817,question_mark,361,What kind of region can be found inside the urban area of southern California?,international metropolitan,urban agglomeration,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:13.833631
minimal_20250710_003817,question_mark,362,What is the main gap to continued urbanization,Camp Pendleton,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-10T00:46:14.170320
minimal_20250710_003817,question_mark,363,"Other than the San Diego metropolitan area, what other area are the communities along Interstates 15 and 215 connected with?",Inland Empire,san diego metropolitan area,0.0,0.0,0.0,4,SQuAD baseline,2025-07-10T00:46:14.663472
minimal_20250710_003817,question_mark,364,Who considers Los Angeles County to be a separate metropolitan area?,United States Census Bureau,los angeles metropolitan area,0.0,0.0,0.0,4,SQuAD baseline,2025-07-10T00:46:15.049245
minimal_20250710_003817,question_mark,365,Other than L.A. which other county do many people commute to?,Orange,county of columbia,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:46:15.488273
minimal_20250710_003817,question_mark,366,"Other than the 1980s, in which decade did most of San Bernardino and Riverside Counties develop",1990s,1990s,1.0,1.0,1.0,1,SQuAD baseline,2025-07-10T00:46:15.992316
minimal_20250710_003817,question_mark,367,What kind of climate does southern California maintain?,Mediterranean,desert,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:16.630029
minimal_20250710_003817,question_mark,368,"Other than many sunny days, what characteristic is typical for the climate in souther California",infrequent rain,infrequent rain,1.0,1.0,1.0,2,SQuAD baseline,2025-07-10T00:46:17.052125
minimal_20250710_003817,question_mark,369,What is the low end of the temperature range in summer?,60's,around - 10 ° f,0.0,0.0,0.0,5,SQuAD baseline,2025-07-10T00:46:17.312668
minimal_20250710_003817,question_mark,370,How frequent is snow in the Southwest of the state,very rare,frequent,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:18.085269
minimal_20250710_003817,question_mark,371,What is the high end of the temperature range in winter,70,around - 10 ° f,0.0,0.0,0.0,5,SQuAD baseline,2025-07-10T00:46:18.848085
minimal_20250710_003817,question_mark,372,What term best describes southern California's collection of landscapes?,varied,mojave desert,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:19.086028
minimal_20250710_003817,question_mark,373,The region spans starting at islands found in which body of water?,Pacific Ocean,pacific ocean,1.0,1.0,1.0,2,SQuAD baseline,2025-07-10T00:46:19.489619
minimal_20250710_003817,question_mark,374,What type of landscapes other than geologic and natural ecosystem landscapes can be found in southern California?,topographic,desert,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:19.903530
minimal_20250710_003817,question_mark,375,The region spans which mountains other than the Transverse ranges,Peninsular,the peninsular ranges,0.0,0.5,1.0,3,SQuAD baseline,2025-07-10T00:46:20.469105
minimal_20250710_003817,question_mark,376,The mountain ranges tail off into what kind of geographical formation?,valleys,desert,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:20.911215
minimal_20250710_003817,question_mark,377,How many earthquakes does southern California experience in a year,"10,000","about 10,000",0.0,0.6666666666666666,1.0,2,SQuAD baseline,2025-07-10T00:46:21.193398
minimal_20250710_003817,question_mark,378,"Generally speaking, what size are the earthquakes that hit southern California?",small,small,1.0,1.0,1.0,1,SQuAD baseline,2025-07-10T00:46:21.555995
minimal_20250710_003817,question_mark,379,What magnitude was the 1994 Northridge earthquake?,6.7,6.7,1.0,1.0,1.0,1,SQuAD baseline,2025-07-10T00:46:21.836608
minimal_20250710_003817,question_mark,380,What kind of destruction did the 1994 earthquake cause the most of in US history,property damage,property damage,1.0,1.0,1.0,2,SQuAD baseline,2025-07-10T00:46:22.583642
minimal_20250710_003817,question_mark,381,How much was the 1994 earthquake estimated to have cost,$20 billion,$13 and $50 billion,0.0,0.3333333333333333,0.5,4,SQuAD baseline,2025-07-10T00:46:23.155271
minimal_20250710_003817,question_mark,382,Which fault can produce a magnitude earthquake of 8.0?,San Andreas,strike - slip fault,0.0,0.0,0.0,4,SQuAD baseline,2025-07-10T00:46:23.590755
minimal_20250710_003817,question_mark,383,What magnitude of earthquake can many faults produce,6.7,up to about magnitude 8,0.0,0.0,0.0,5,SQuAD baseline,2025-07-10T00:46:23.761616
minimal_20250710_003817,question_mark,384,"Other than the San Jacinto Fault, and the Elsinore Fault, name one other fault.",Puente Hills,san jacinto fault,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:46:24.361647
minimal_20250710_003817,question_mark,385,Which organization released a California Earthquake forecast?,USGS,usgs,1.0,1.0,1.0,1,SQuAD baseline,2025-07-10T00:46:25.205656
minimal_20250710_003817,question_mark,386,The earthquake forecast models what features of earthquakes in California,occurrence,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-10T00:46:25.385737
minimal_20250710_003817,question_mark,387,"Southern California's distinctive regions are divided culturally, politically and what other trait?",economically,?,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:25.781730
minimal_20250710_003817,question_mark,388,"Outside of national recognition, what other kind of recognition do some of the cities get",global,community recognition,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:26.147547
minimal_20250710_003817,question_mark,389,Cities that anchor the regions are often the hub for what kind of activity?,economic,global economic,0.0,0.6666666666666666,1.0,2,SQuAD baseline,2025-07-10T00:46:26.332587
minimal_20250710_003817,question_mark,390,"Southern California had a population of 22,680,010 according to the census from which year?",2010,1982,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:27.011433
minimal_20250710_003817,question_mark,391,What does southern California have a reputation for,high growth rates,geographic and cultural region,0.0,0.0,0.0,4,SQuAD baseline,2025-07-10T00:46:27.560244
minimal_20250710_003817,question_mark,392,What is the state average growth rate,10.0%,4.6 %,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:27.965825
minimal_20250710_003817,question_mark,393,What kind of economy did northern California start to grow in the 2000s?,tech-oriented,2018,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:28.094902
minimal_20250710_003817,question_mark,394,Which region began to grow and assert itself in the 2000s?,Greater Sacramento,the greater middle east,0.0,0.3333333333333333,0.5,4,SQuAD baseline,2025-07-10T00:46:28.542852
minimal_20250710_003817,question_mark,395,What is the name associated with the eight areas that make up a part of southern California,Metropolitan Statistical Areas,san diego,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:29.532330
minimal_20250710_003817,question_mark,396,How many extended metropolitan areas are there?,two,ten,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:29.836012
minimal_20250710_003817,question_mark,397,Each of the extended metropolitan areas has a population that exceeds what number?,five million,5.2,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:30.159665
minimal_20250710_003817,question_mark,398,What does the El Centro metropolitan area and San Diego-Carslbad-San Marcos metropolitan area form?,Southern Border Region,el centro -- san marcos metropolitan area,0.0,0.0,0.0,7,SQuAD baseline,2025-07-10T00:46:30.611360
minimal_20250710_003817,question_mark,399,What is the population of the Greater Los Angeles Area?,"17,786,419",about 18.7 million,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:46:31.353140
minimal_20250710_003817,question_mark,400,What is the largest city in all of California,Los Angeles,los angeles,1.0,1.0,1.0,2,SQuAD baseline,2025-07-10T00:46:31.833142
minimal_20250710_003817,question_mark,401,What is the population of the second largest city in California,1.3 million,"1,317,929",0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:32.203392
minimal_20250710_003817,question_mark,402,"How many cities in southern California have over 200,000 residents?",twelve,los angeles,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:32.521832
minimal_20250710_003817,question_mark,403,There are 34 cities in southern California that have a population exceeding what number,"100,000","over 22,000",0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:32.910293
minimal_20250710_003817,question_mark,404,"Other than San Bernardino, which other developed southern Californian city is not in close proximity to the coast?",Riverside,san diego,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:33.399708
minimal_20250710_003817,question_mark,405,What resource is the economy of southern California depedent on?,petroleum,gold,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:33.972673
minimal_20250710_003817,question_mark,406,Southern California is most famous for tourism and what notably named district?,Hollywood,hollywood,1.0,1.0,1.0,1,SQuAD baseline,2025-07-10T00:46:34.447490
minimal_20250710_003817,question_mark,407,The region was a leader in what event between 2001 - 2007?,the housing bubble,prime minister lee hsien loong,0.0,0.0,0.0,5,SQuAD baseline,2025-07-10T00:46:34.894095
minimal_20250710_003817,question_mark,408,Southern California's economy can be described as one of the largest in the United States and what other characteristic?,diverse,the largest,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:35.543465
minimal_20250710_003817,question_mark,409,What was the effect of the housing crash on the region,heavily impacted,increased foreclosure rates,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:46:36.168764
minimal_20250710_003817,question_mark,410,"Motion pictures, petroleum and aircraft manufacturing have been major industries since which decade?",1920s,1990s,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:36.617916
minimal_20250710_003817,question_mark,411,What characteristic best describes the agricultural regions that could be found?,richest,highly productive,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:36.871921
minimal_20250710_003817,question_mark,412,Which type of livestock was the argricultural region known for?,cattle,cows,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:37.287229
minimal_20250710_003817,question_mark,413,"Outside of livestock, what else was considered a major industry in the agriculture regions?",citrus,agriculture,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:37.575759
minimal_20250710_003817,question_mark,414,What industry has managed to survive major military spending cutbacks,aerospace,support service contractors,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:46:38.229347
minimal_20250710_003817,question_mark,415,What type of district is southern California home to many of?,business,health care and social assistance,0.0,0.0,0.0,5,SQuAD baseline,2025-07-10T00:46:38.661955
minimal_20250710_003817,question_mark,416,What does CBD stand for,Central business districts,costa rican colón,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:46:39.198234
minimal_20250710_003817,question_mark,417,"What is the only district in the CBD to not have ""downtown"" in it's name",South Coast Metro,district of,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:39.530947
minimal_20250710_003817,question_mark,418,Downtown Burbank is an example of what kind of district?,business,central business district,0.0,0.5,1.0,3,SQuAD baseline,2025-07-10T00:46:39.688289
minimal_20250710_003817,question_mark,419,Downtown Santa Monica and Downtown Glendale are a part of which area,Los Angeles Area,metropolitan area,0.0,0.4,0.3333333333333333,2,SQuAD baseline,2025-07-10T00:46:40.491858
minimal_20250710_003817,question_mark,420,Warner Center is located in which area?,San Fernando Valley,new york city,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:46:41.225125
minimal_20250710_003817,question_mark,421,Century City is an example of a district that belongs to which city,Los Angeles,los angeles,1.0,1.0,1.0,2,SQuAD baseline,2025-07-10T00:46:41.585438
minimal_20250710_003817,question_mark,422,The Sand Bernardino - Riverside area maintains what kind of district?,business,historical district,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:41.783958
minimal_20250710_003817,question_mark,423,"Other than San Bernardino, what is the name of the other city that maintains the districts including University Town?",Riverside,los angeles,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:42.270235
minimal_20250710_003817,question_mark,424,"Other than Downtown San Bernardino, and University Town, what is the name of another business district in the San Bernardino-Riverside area?",Hospitality Business/Financial Centre,the university district,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:46:43.200651
minimal_20250710_003817,question_mark,425,Which county is developing its business center?,Orange,somerset,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:43.557483
minimal_20250710_003817,question_mark,426,Where are international corporations headquartered?,"University of California, Irvine",united states,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:43.944426
minimal_20250710_003817,question_mark,427,Jamboree Business Parks belongs to which business center?,West Irvine,health care and social assistance,0.0,0.0,0.0,5,SQuAD baseline,2025-07-10T00:46:44.338999
minimal_20250710_003817,question_mark,428,What other business district does Orange County envelop outside of Downtown Santa Ana and Newport Center?,South Coast Metro,platinum triangle,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:45.039197
minimal_20250710_003817,question_mark,429,At what rate is Orange County developing its business centers?,rapidly,3.5 years,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:45.579250
minimal_20250710_003817,question_mark,430,What is the central business district of San Diego?,Downtown San Diego,downtown,0.0,0.5,0.3333333333333333,1,SQuAD baseline,2025-07-10T00:46:45.926243
minimal_20250710_003817,question_mark,431,"Other than its main central  business district, where are the majority of San Diego's business districts located",Northern San Diego,downtown,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:46.404418
minimal_20250710_003817,question_mark,432,"Outside of Northern San Diego, which other region contains business districts?",North County,san diego county,0.0,0.4,0.5,3,SQuAD baseline,2025-07-10T00:46:47.014324
minimal_20250710_003817,question_mark,433,University City is an example of a business district located in which city?,San Diego,"osaka, japan",0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:47.702759
minimal_20250710_003817,question_mark,434,What is the second busiest airport in the United States?,Los Angeles International Airport,los angeles international airport,1.0,1.0,1.0,4,SQuAD baseline,2025-07-10T00:46:48.049155
minimal_20250710_003817,question_mark,435,What is the metric they use to determine how busy airports are?,passenger volume,metric of occupancy,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:46:48.452100
minimal_20250710_003817,question_mark,436,What ranking in terms of busiest airports from international passenger volume is the Los Angeles International Airport?,third,second,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:48.727950
minimal_20250710_003817,question_mark,437,Which airport is home to the busiest single runway in the world?,San Diego International Airport,?,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:49.571640
minimal_20250710_003817,question_mark,438,What is the world's busiest general aviation airport?,Van Nuys Airport,delta international airport,0.0,0.3333333333333333,0.3333333333333333,3,SQuAD baseline,2025-07-10T00:46:50.128560
minimal_20250710_003817,question_mark,439,What is the name of the commuter rail system?,Metrolink,metrostar,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:50.561131
minimal_20250710_003817,question_mark,440,How many lines does the commuter rail system have?,seven,13,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:50.876094
minimal_20250710_003817,question_mark,441,How many lines run out of Downtown Los Angeles?,Six,seven,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:51.105789
minimal_20250710_003817,question_mark,442,"A single line connects San Bernardino, Riverside and what other county",Orange,san bernardino county,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:46:51.777482
minimal_20250710_003817,question_mark,443,What is the United States busiest commercial port,Port of Los Angeles,port of houston,0.0,0.5714285714285715,0.5,3,SQuAD baseline,2025-07-10T00:46:52.427909
minimal_20250710_003817,question_mark,444,What is the second busiest container port in the United States?,Port of San Diego,port of long beach,0.0,0.5,0.5,4,SQuAD baseline,2025-07-10T00:46:52.818149
minimal_20250710_003817,question_mark,445,The Port of Long Beach belongs to which region of California?,Southern,southern california,0.0,0.6666666666666666,1.0,2,SQuAD baseline,2025-07-10T00:46:53.067741
minimal_20250710_003817,question_mark,446,What is the moniker that is being used to describe the region's diversified technology?,The Tech Coast,silicon valley,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:53.468044
minimal_20250710_003817,question_mark,447,What kind of universities is the region famous for?,research,madrasa,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:54.618782
minimal_20250710_003817,question_mark,448,What kind of university is the California Institute of Technology?,private,research university,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:46:55.020831
minimal_20250710_003817,question_mark,449,How many campuses does the University of California have?,5,10,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:55.396063
minimal_20250710_003817,question_mark,450,How many campuses does the California State University have?,12,23,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:55.669955
minimal_20250710_003817,question_mark,451,The Los Angeles Rams are an example of what kind of sports team,NFL,professional american football team,0.0,0.0,0.0,4,SQuAD baseline,2025-07-10T00:46:56.438938
minimal_20250710_003817,question_mark,452,The Los Angeles Clippers are a team belonging to which sport?,NBA,basketball,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:56.898262
minimal_20250710_003817,question_mark,453,The Los Angeles Angels of Anaheim are from which sport,MLB,baseball,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:57.121212
minimal_20250710_003817,question_mark,454,What is the other NHL team aside from the Anaheim Ducks to reside in Southern California?,Los Angeles Kings,the,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:57.357958
minimal_20250710_003817,question_mark,455,What is the lone MLS team that belongs to southern California?,LA Galaxy,los angeles galaxy,0.0,0.4,0.5,3,SQuAD baseline,2025-07-10T00:46:57.866713
minimal_20250710_003817,question_mark,456,Which team was suspended from the MLS,Chivas USA,rio de janeiro,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:46:58.705712
minimal_20250710_003817,question_mark,457,How many teams did Los Angeles used to have?,two,two,1.0,1.0,1.0,1,SQuAD baseline,2025-07-10T00:46:59.040436
minimal_20250710_003817,question_mark,458,Which year resulted in the suspension of one of the two soccer teams?,2014,1982,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:46:59.557844
minimal_20250710_003817,question_mark,459,What was the name of the stadium that the teams played in,StubHub Center,bank of america stadium,0.0,0.0,0.0,4,SQuAD baseline,2025-07-10T00:46:59.851252
minimal_20250710_003817,question_mark,460,When is the suspended team scheduled to return,2018,"september 22, 2017",0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:47:00.598203
minimal_20250710_003817,question_mark,461,What other kind of sport is popular in southern California,College,golf,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:47:01.074871
minimal_20250710_003817,question_mark,462,The Bruins belong to which college?,UCLA,university of california,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:47:01.542028
minimal_20250710_003817,question_mark,463,What is the name of the team from USC,Trojans,usc trojans,0.0,0.6666666666666666,1.0,2,SQuAD baseline,2025-07-10T00:47:01.749235
minimal_20250710_003817,question_mark,464,Which conference do the teams in southern California play in?,Pac-12,southern conference,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:02.023589
minimal_20250710_003817,question_mark,465,The two listed teams play for which NCAA group?,Division I,ncaa group,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:02.763186
minimal_20250710_003817,question_mark,466,What is a growing sport in southern California?,Rugby,soccer,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:47:03.239552
minimal_20250710_003817,question_mark,467,At which level of education is this sport becoming more popular?,high school,higher school,0.0,0.5,0.5,2,SQuAD baseline,2025-07-10T00:47:03.543919
minimal_20250710_003817,question_mark,468,What is rugby rapidly becoming with high schools?,an official school sport,super bowl,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:03.992111
minimal_20250710_003817,question_mark,469,What company was formed by the merger of Sky Television and British Satellite Broadcasting?,BSkyB,british sky broadcasting ( bbskyb ),0.0,0.0,0.0,6,SQuAD baseline,2025-07-10T00:47:04.591995
minimal_20250710_003817,question_mark,470,Who is the UK's largest digital subscription television company?,BSkyB,dude perfect,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:05.383697
minimal_20250710_003817,question_mark,471,What year did BSkyB acquire Sky Italia?,2014,2014,1.0,1.0,1.0,1,SQuAD baseline,2025-07-10T00:47:05.556867
minimal_20250710_003817,question_mark,472,What is the name of the holding company for BSkyB?,Sky plc,berkshire hathaway,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:06.049493
minimal_20250710_003817,question_mark,473,What is the name of the United Kingdom operation for BSkyB?,Sky UK Limited,kingdom of ireland,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:47:06.353274
minimal_20250710_003817,question_mark,474,What year was Setanta Sports awarded Primeier Leage rights to broadcast,2006,2009,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:47:07.060192
minimal_20250710_003817,question_mark,475,How many of the six total packages available to broadcasters was Setanta awarded?,two,two,1.0,1.0,1.0,1,SQuAD baseline,2025-07-10T00:47:07.390518
minimal_20250710_003817,question_mark,476,Who purhcased the remaining 4 pacakages available to broadcasters?,Sky,1960s,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:47:07.900530
minimal_20250710_003817,question_mark,477,How much did Sky bid to win the 4 broadcast pacakges they bought?,£1.3bn,£ 1.3 billion,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:47:08.266624
minimal_20250710_003817,question_mark,478,What consortium was BSkyB excluded from,ONdigital,mr. slushy burger,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:47:08.748158
minimal_20250710_003817,question_mark,479,Who did BSkyB team up with because it was not part of the consortium?,Freeview,sri lanka,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:09.615597
minimal_20250710_003817,question_mark,480,How many BSkyB channels were available to customers prior to October 2005,three,no,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:47:09.828169
minimal_20250710_003817,question_mark,481,What channel replaced Sky Travel?,Sky Three,channel 198 and channel 298,0.0,0.0,0.0,5,SQuAD baseline,2025-07-10T00:47:10.363313
minimal_20250710_003817,question_mark,482,What was Sky Travel later rebranded as,Pick TV,sky real lives,0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:47:10.745474
minimal_20250710_003817,question_mark,483,What service did BSkyB chare additional subscription fees for?,Sky+ PVR,dude perfect,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:11.002777
minimal_20250710_003817,question_mark,484,When did Sky launch a TV advertising campaign target towards women,September 2007,november 1989,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:11.640196
minimal_20250710_003817,question_mark,485,WHat allows customers to get Sky+ functions if they do not subscribe to BSkyB's channels?,monthly fee,Howtobasic,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:47:12.300449
minimal_20250710_003817,question_mark,486,When did BSkyB discontinue the Sky+ Box,January 2010,"august 20, 2012",0.0,0.0,0.0,3,SQuAD baseline,2025-07-10T00:47:12.641583
minimal_20250710_003817,question_mark,487,What replaced the Sky+Box?,Sky+HD Box,freeview+,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:47:13.000387
minimal_20250710_003817,question_mark,488,What is the name of the TV scrambling system BSkyB uses?,VideoGuard,basic interoperable scramble system,0.0,0.0,0.0,4,SQuAD baseline,2025-07-10T00:47:13.467920
minimal_20250710_003817,polite_request,0,In what country is Normandy located?,France,france,1.0,1.0,1.0,1,SQuAD baseline,2025-07-10T00:47:14.238416
minimal_20250710_003817,polite_request,1,When were the Normans in Normandy?,10th and 11th centuries,9th century -- 9th century,0.0,0.0,0.0,5,SQuAD baseline,2025-07-10T00:47:14.757941
minimal_20250710_003817,polite_request,2,From which countries did the Norse originate,"Denmark, Iceland and Norway",iceland,0.0,0.4,0.25,1,SQuAD baseline,2025-07-10T00:47:15.001975
minimal_20250710_003817,polite_request,3,Who was the Norse leader?,Rollo,whoopi goldberg,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:15.519445
minimal_20250710_003817,polite_request,4,What century did the Normans first gain their separate identity?,10th century,the ninth century,0.0,0.4,0.5,3,SQuAD baseline,2025-07-10T00:47:16.432211
minimal_20250710_003817,polite_request,5,Who was the duke in the battle of Hastings?,William the Conqueror,william,0.0,0.5,0.3333333333333333,1,SQuAD baseline,2025-07-10T00:47:16.818798
minimal_20250710_003817,polite_request,6,Who ruled the duchy of Normandy,Richard I,king charles iii of west francia,0.0,0.0,0.0,6,SQuAD baseline,2025-07-10T00:47:17.267618
minimal_20250710_003817,polite_request,7,What religion were the Normans,Catholic,native - born protestants,0.0,0.0,0.0,4,SQuAD baseline,2025-07-10T00:47:17.594621
minimal_20250710_003817,polite_request,8,What is the original meaning of the word Norman,Viking,north,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:47:18.278287
minimal_20250710_003817,polite_request,9,When was the Latin version of the word Norman first recorded?,9th century,in 1024,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:18.793069
minimal_20250710_003817,polite_request,10,When was the Duchy of Normandy founded,911,1066,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:47:19.244621
minimal_20250710_003817,polite_request,11,Who did Rollo sign the treaty of Saint-Clair-sur-Epte with,King Charles III,charles the simple,0.0,0.3333333333333333,0.3333333333333333,3,SQuAD baseline,2025-07-10T00:47:19.467459
minimal_20250710_003817,polite_request,12,What river originally bounded the Duchy,Seine,river of british columbia,0.0,0.0,0.0,4,SQuAD baseline,2025-07-10T00:47:20.265562
minimal_20250710_003817,polite_request,13,Who upon arriving gave the original viking settlers a common identity?,Rollo,the british,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:20.935016
minimal_20250710_003817,polite_request,14,What was the Norman religion,Catholicism,islam,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:47:21.117830
minimal_20250710_003817,polite_request,15,What part of France were the Normans located?,north,normandy,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:47:21.587078
minimal_20250710_003817,polite_request,16,What was one of the Norman's major exports?,fighting horsemen,foodstuffs,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:47:21.897145
minimal_20250710_003817,polite_request,17,"Who was the Normans' main enemy in Italy, the Byzantine Empire and Armenia?",Seljuk Turks,byzantine empire,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:22.642971
minimal_20250710_003817,polite_request,18,When did Herve serve as a Byzantine general?,1050s,during the byzantine war,0.0,0.0,0.0,4,SQuAD baseline,2025-07-10T00:47:23.179672
minimal_20250710_003817,polite_request,19,When did Robert Crispin go up against the Turks?,1060s,robert crispin,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:23.556389
minimal_20250710_003817,polite_request,20,Who ruined Roussel de Bailleul's plans for an independent state?,Alexius Komnenos,roger,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:47:23.925547
minimal_20250710_003817,polite_request,21,What was the name of the Norman castle,Afranji,canning castle,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:24.370424
minimal_20250710_003817,polite_request,22,Who was the leader when the Franks entered the Euphrates valley,Oursel,theudebert i,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:25.035970
minimal_20250710_003817,polite_request,23,Who did the Normans team up with in Anatolia?,Turkish forces,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-10T00:47:25.510195
minimal_20250710_003817,polite_request,24,What were the origins of the Raouliii family?,Norman mercenary,italian origin,0.0,0.0,0.0,2,SQuAD baseline,2025-07-10T00:47:25.939634
minimal_20250710_003817,polite_request,25,What was the name of the count of Apulia ,Robert Guiscard,william,0.0,0.0,0.0,1,SQuAD baseline,2025-07-10T00:47:26.259249
